flag	table	lot	slot	category	item_id	num	goods_type	name
400500	map	105001	1	3	1040200	1		
400500	map	105002	1	3	1040300	1		
400510	map	105100	1	2	12180000	1		Great Stars
400510	map	105101	1	1	10165	1	14	Somber Smithing Stone [6]
400590	map	105900	1	4	8140	1		
400592	map	105910	1	4	8130	1	1	
400594	map	105920	1	5	410000	1		
400594	map	105921	1	1	2002950	1	0	
400595	map	105930	1	2	41510000	1		
400595	map	105931	1	1	2002950	1	0	
400596	map	115900	1	1	2002950	1	0	
400596	map	115910	1	1	2002950	1	0	
400598	map	105940	1	3	5000100	1		
400600	map	106000	1	2	31530000	1		Golden Lion Shield
400602	map	106010	1	2	8510000	1		
400602	map	106011	1	3	5120000	1		
400602	map	106012	1	3	5120100	1		
400602	map	106013	1	3	5120200	1		
400602	map	106014	1	3	5120300	1		
400602	map	116000	1	2	8510000	1		
400602	map	116001	1	3	5120000	1		
400602	map	116002	1	3	5120100	1		
400602	map	116003	1	3	5120200	1		
400602	map	116004	1	3	5120300	1		
400610	map	106100	1	1	2008007	1	12	Cross Map
400610	map	106120	1	1	2008007	1	12	Cross Map
400610	map	106140	1	1	2008007	1	12	Cross Map
400611	map	106121	1	1	2008012	1	12	New Cross Map
400611	map	106130	1	1	2008012	1	12	New Cross Map
400611	map	106141	1	1	2008012	1	12	New Cross Map
400612	map	106110	1	1	2020035	3	2	Furnace Visage
400612	map	106131	1	1	2020035	3	2	Furnace Visage
400612	map	106142	1	1	2020035	3	2	Furnace Visage
400614	map	116100	1	2	7510000	1		Falx
400614	map	116101	1	3	5070000	1		
400614	map	116102	1	3	5070100	1		
400614	map	116103	1	3	5070200	1		
400614	map	116104	1	3	5070300	1		
400620	map	106200	1	1	2008015	1	1	Letter for Freyja
400622	map	106210	1	3	5110000	1		
400622	map	106211	1	3	5110100	1		
400622	map	106212	1	3	5110200	1		
400622	map	106213	1	3	5110300	1		
400623	map	106214	1	2	41510000	1		
400624	map	106220	1	3	5110000	1		
400624	map	106221	1	3	5110100	1		
400624	map	106222	1	3	5110200	1		
400624	map	106223	1	3	5110300	1		
400624	map	106224	1	2	19500000	1		Obsidian Lamina
400624	map	106225	1	1	2006300	1	16	Furious Blade of Ansbach
400625	map	106230	1	3	5110000	1		
400625	map	106231	1	3	5110100	1		
400625	map	106232	1	3	5110200	1		
400625	map	106233	1	3	5110300	1		
400625	map	106234	1	2	41510000	1		
400625	map	106235	1	1	2008015	1	1	Letter for Freyja
400627	map	116200	1	3	5110000	1		
400627	map	116201	1	3	5110100	1		
400627	map	116202	1	3	5110200	1		
400627	map	116203	1	3	5110300	1		
400627	map	116204	1	2	41510000	1		
400630	map	106300	1	1	2002140	1	0	
400632	map	106310	1	4	8160	1		
400634	map	106320	1	2	21500000	1		
400634	map	106321	1	3	5030000	1		
400634	map	106322	1	3	5030100	1		
400634	map	106323	1	3	5030200	1		
400634	map	106324	1	3	5030300	1		
400636	map	106330	1	3	5030000	1		
400636	map	106331	1	3	5030100	1		
400636	map	106332	1	3	5030200	1		
400636	map	106333	1	3	5030300	1		
400642	map	106410	1	1	2008019	1	1	Black Syrup
400644	map	106420	1	1	2008900	1	1	
400644	map	116400	1	1	2008900	1	1	
400645	map	106421	1	2	32520000	1		Verdigris Greatshield
400645	map	106422	1	3	5010000	1		
400645	map	106423	1	3	5010100	1		
400645	map	106424	1	3	5010200	1		
400645	map	106425	1	3	5010300	1		
400645	map	116401	1	2	32520000	1		Verdigris Greatshield
400645	map	116402	1	3	5010000	1		
400645	map	116403	1	3	5010100	1		
400645	map	116404	1	3	5010200	1		
400645	map	116405	1	3	5010300	1		
400660	map	106600	1	1	2008008	1	1	Hole-Laden Necklace
400660	map	106601	1	1	2008016	1	12	
400661	map	106610	1	1	2008017	1	12	Ruins Map (2nd)
400661	map	106611	1	4	8190	1	12	
400661	map	106630	1	1	2008017	1	12	Ruins Map (2nd)
400661	map	106631	1	4	8190	1	12	
400662	map	106620	1	1	2008018	1	12	Ruins Map (3rd)
400662	map	106632	1	1	2008018	1	12	Ruins Map (3rd)
400664	map	106640	1	1	2008901	1	1	
400664	map	106641	1	2	33520000	1		Maternal Staff
400664	map	106642	1	3	5060000	1		
400664	map	106643	1	3	5060100	1		
400664	map	106644	1	3	5060200	1		
400664	map	106645	1	3	5060300	1		
400666	map	106650	1	1	2007420	1	5	Cherishing Fingers
400670	map	106700	1	1	2219000	1	8	Swordhand of Night Jol\xe1n
400671	map	106710	1	2	9500000	1		Sword of Night
400672	map	106720	1	2	22500000	1		Claws of Night
400690	map	106900	1	1	2218000	1	8	Fire Knight Queelign
400692	map	106910	1	2	6500000	1		
400694	map	106920	1	4	8050	1		
400696	map	106930	1	5	414000	1		
400696	map	106931	1	1	2008036	1	1	Prayer Room Key
400700	map	107010	1	1	2215000	1	8	Ancient Dragon Florissax
400702	map	107020	1	1	2006910	1	18	Dragonbolt of Florissax
400704	map	107030	1	1	2002020	1	0	Priestess Heart
400704	map	107031	1	2	11500000	1		Flowerstone Gavel
400710	map	107100	1	1	2008003	1	1	
400710	map	117100	1	1	2008003	1	1	
400711	map	117101	1	2	42500000	1		
400711	map	117102	1	3	5100000	1		
400711	map	117103	1	3	5100100	1		
400711	map	117104	1	3	5100200	1		
400711	map	117105	1	3	5100300	1		
400711	map	117106	1	1	2008907	1	1	
400712	map	107110	1	6	4548045	1		
400712	map	107111	1	3	5100000	1		
400712	map	107112	1	3	5100100	1		
400712	map	107113	1	3	5100200	1		
400712	map	107114	1	3	5100300	1		
400712	map	107115	1	1	2008907	1	1	
400714	map	107120	1	2	42500000	1		
400714	map	107121	1	3	5100000	1		
400714	map	107122	1	3	5100100	1		
400714	map	107123	1	3	5100200	1		
400714	map	107124	1	3	5100300	1		
400714	map	107125	1	1	2008907	1	1	
400720	map	107210	1	1	2001202	1	0	
400721	map	107211	1	1	2007600	1	16	Watchful Spirit
400722	map	107220	1	1	2001201	1	0	Gourmet Scorpion Stew
400723	map	107230	1	1	2001203	1	0	
400730	map	107300	1	6	4401055	1		
400730	map	107301	1	3	3000000	1		Bastard Sword
400732	map	107310	1	2	60510000	1		
400740	map	107400	1	3	5300000	1		
400750	map	107501	1	1	2020007	3	2	Glintslab Firefly
400751	map	107511	1	1	2015020	1	2	Pearlescent Scale
400752	map	107521	1	1	2020005	3	2	Dewgem
400753	map	107531	1	1	2020006	3	2	Black Pyrefly
400754	map	107541	1	1	2020008	3	2	Yellow Fulgurbloom
400755	map	107551	1	1	2020009	3	2	Shadow Sunflower
400901	map	119000	1	1	8921	1	1	
400902	map	119005	1	1	8922	1	1	
400903	map	119010	1	1	8923	1	1	
400904	map	119015	1	1	8924	1	1	
400905	map	119020	1	1	8925	1	1	
400906	map	119025	1	1	8926	1	1	
400907	map	119030	1	1	8927	1	1	
400908	map	119035	1	1	8928	1	1	
400909	map	119040	1	1	8929	1	1	
400910	map	119045	1	1	8930	1	1	
400911	map	119050	1	1	8931	1	1	
400912	map	119055	1	1	8932	1	1	
400913	map	119060	1	1	8933	1	1	
400914	map	119065	1	1	8934	1	1	
400915	map	119070	1	1	8935	1	1	
400916	map	119075	1	1	8936	1	1	
400917	map	119080	1	1	8937	1	1	
400918	map	119085	1	1	8938	1	1	
400919	map	119090	1	1	8939	1	1	
500010	map	2010	1	1	400	1	0	
500020	map	2020	1	1	12	1	0	
500520	map	2520	1	1	12	1	0	
510010	map	10011	1	1	2950	1	3	Remembrance of the Grafted
510030	map	10030	1	2	2060000	1		Ornamental Straight Sword
510030	map	10031	1	2	32090000	1		
510040	map	10040	1	1	2952	1	3	Remembrance of the Omen King
510060	map	10060	1	2	11110000	1		Scepter of the All-Knowing
510060	map	10061	1	3	590000	1		
510060	map	10062	1	3	590100	1		
510060	map	10063	1	3	590200	1		
510060	map	10064	1	3	590300	1		
510070	map	10070	1	1	2957	1	3	Remembrance of Hoarah Loux
510080	map	10080	1	1	2964	1	3	Remembrance of the Naturalborn
510090	map	10090	1	1	6921	1	16	Frozen Lightning Spear
510100	map	10100	1	2	3190000	1		
510100	map	10101	1	2	10080000	1		
510110	map	10110	1	1	2960	1	3	Remembrance of the Lichdragon
510120	map	10120	1	1	2955	1	3	Remembrance of the Blood Lord
510140	map	10140	1	1	8954	1	1	
510140	map	10141	1	5	22100	1		
510150	map	10150	1	1	2958	1	3	Remembrance of the Dragonlord
510160	map	10160	1	1	2956	1	3	Remembrance of the Black Blade
510190	map	10190	1	1	4381	1	5	
510190	map	10191	1	2	18100000	1		
510200	map	10200	1	1	2954	1	3	Remembrance of the Rot Goddess
510210	map	10210	1	2	6010000	1		Godskin Stitcher
510210	map	10211	1	1	6270	1	16	
510220	map	10220	1	1	2953	1	3	Remembrance of the Blasphemous
510230	map	10230	1	1	2963	1	3	Elden Remembrance
510250	map	10250	1	1	6300	1	16	Bloodflame Talons
510260	map	10260	1	2	8040000	1		
510260	map	10261	1	1	10060	1	1	Dragon Heart
510280	map	10280	1	1	10010	1	14	Golden Seed
510280	map	10281	1	1	201000	1	8	
510290	map	10290	1	2	16130000	1		
510300	map	10300	1	1	2951	1	3	Remembrance of the Starscourge
510310	map	10310	1	1	2961	1	3	Remembrance of the Fire Giant
510320	map	10320	1	1	209000	1	7	Ancestral Follower Ashes
510330	map	10330	1	1	2962	1	3	Remembrance of the Regal Ancestor
510340	map	10340	1	1	8185	2	1	Larval Tear
510340	map	10341	1	3	1090000	1		Great Knife
510350	map	10350	1	1	5020	1	17	
510400	map	10400	1	1	2002905	1	3	Remembrance of the Dancing Lion
510420	map	10420	1	2	67510000	1		
510430	map	10430	1	1	2002907	1	3	Remembrance of a God and a Lord
510440	map	10440	1	1	2006650	1	16	Aspects of the Crucible: Thorns
510440	map	10441	1	1	2010000	2	14	Scadutree Fragment
510460	map	10460	1	1	2002901	1	3	Remembrance of the Impaler
510460	map	10461	1	1	2008021	1	1	
510480	map	10480	1	1	2002910	1	3	Remembrance of Putrescence
510550	map	10550	1	1	2002909	1	3	Remembrance of the Mother of Fingers
510560	map	10560	1	1	2002908	1	3	Remembrance of the Lord of Frenzied Flame
510600	map	10600	1	1	2002904	1	3	Remembrance of the Saint of the Bud
510610	map	10610	1	2	17520000	1		Barbed Staff-Spear
510620	map	10620	1	1	2002902	1	3	Remembrance of the Shadow Sunflower
510620	map	10621	1	1	2008000	1	0	
510630	map	10630	1	1	2008011	1	1	Heart of Bayle
510640	map	10640	1	1	2002900	1	3	Remembrance of the Wild Boar Rider
510730	map	10730	1	3	520000	1		
510730	map	10731	1	3	520100	1		
510730	map	10732	1	3	520200	1		
510730	map	10733	1	3	520300	1		
510740	map	10740	1	1	247000	1	8	Omenkiller Rollo
510800	map	10800	1	2	4100000	1		Grafted Blade Greatsword
510810	map	10810	1	1	4380	1	5	
510810	map	10811	1	5	11800	1		
510820	map	10820	1	2	3150000	1		
510820	map	10821	1	2	32050000	1		
510830	map	10830	1	2	4080000	1		Ruins Greatsword
510840	map	10840	1	2	21120000	1		
510900	map	10900	1	1	2002903	1	3	Remembrance of the Twin Moon Knight
520000	map	20000	1	1	258000	1	8	Lhutel the Headless
520010	map	20010	1	1	234000	1	7	Demi-Human Ashes
520020	map	20020	1	1	241000	1	7	Noble Sorcerer Ashes
520030	map	20030	1	4	5050	1		
520040	map	20040	1	1	202000	1	8	Banished Knight Engvall
520050	map	20050	1	1	219000	1	7	Twinsage Sorcerer Ashes
520060	map	20060	1	1	218000	1	7	Glintstone Sorcerer Ashes
520070	map	20070	1	1	231000	1	7	Kaiden Sellsword Ashes
520080	map	20080	1	1	256000	1	8	Ancient Dragon Knight Kristoff
520090	map	20090	1	1	239000	1	8	Bloodhound Knight Floh
520100	map	20100	1	2	3060000	1		
520100	map	20101	1	3	570000	1		
520100	map	20102	1	3	570100	1		
520100	map	20103	1	3	570200	1		
520100	map	20104	1	3	570300	1		
520110	map	20110	1	1	217000	1	8	Perfumer Tricia
520120	map	20120	1	1	8960	1	1	
520130	map	20130	1	1	246000	1	7	Soldjars of Fortune Ashes
520140	map	20140	1	1	243000	1	7	Mad Pumpkin Head Ashes
520150	map	20150	1	1	224000	1	7	Kindred of Rot Ashes
520160	map	20160	1	1	257000	1	8	
520160	map	20161	1	1	10010	1	14	Golden Seed
520170	map	20170	1	2	8050000	1		Zamor Curved Sword
520170	map	20171	1	3	1070000	1		Glintstone Kris
520170	map	20172	1	3	1070100	1		
520170	map	20173	1	3	1070200	1		
520170	map	20174	1	3	1070300	1		
520180	map	20180	1	1	10010	1	14	Golden Seed
520180	map	20181	1	1	8961	1	1	
520190	map	20190	1	1	10909	2	14	Great Grave Glovewort
520190	map	20191	1	3	2000100	1		
520200	map	20200	1	1	228000	1	8	Blackflame Monk Amon
520210	map	20210	1	4	5060	1		
520210	map	20211	1	1	8172	1	1	Black Knifeprint
520220	map	20220	1	4	2160	1	0	
520300	map	20300	1	4	1020	1	0	
520310	map	20310	1	4	4010	1	5	Swift Glintstone Shard
520330	map	20330	1	4	4020	1	5	Glintstone Cometshard
520340	map	20340	1	1	8161	1	1	Sewing Needle
520350	map	20350	1	4	2110	1		
520360	map	20360	1	4	2080	1	0	Blasphemous Claw
520370	map	20370	1	4	1010	1	0	
520380	map	20380	1	1	4510	1	5	Crystal Release
520390	map	20390	1	4	2170	1		
520400	map	20400	1	2	44010000	1		Jar Cannon
520410	map	20410	1	2	15020000	1		Great Omenkiller Cleaver
520420	map	20420	1	4	6010	1	16	Flame Sling
520430	map	20430	1	1	215000	1	7	Putrid Corpse Ashes
520440	map	20440	1	4	4022	1		
520450	map	20450	1	4	1110	1	0	Immunizing Cured Meat
520460	map	20460	1	1	4520	1	5	Crystal Torrent
520470	map	20470	1	2	3170000	1		Golden Order Greatsword
520480	map	20480	1	4	5040	1	16	Death Lightning
520480	map	20481	1	1	6240	1	16	
520490	map	20490	1	2	13020000	1		Family Heads
520600	map	20600	1	2	15060000	1		Rusted Anchor
520610	map	20610	1	4	2190	1	0	
520620	map	20620	1	1	8951	1	1	
520630	map	20630	1	2	23020000	1		Great Club
520640	map	20640	1	2	8010000	1		
520650	map	20650	1	1	8956	1	1	
520660	map	20660	1	1	10060	1	1	Dragon Heart
520660	map	20661	1	2	9060000	1		Moonveil
520670	map	20670	1	1	10165	1	14	Somber Smithing Stone [6]
520670	map	20671	1	1	10106	5	14	Smithing Stone [7]
520670	map	20672	1	1	3070	10	0	Gravity Stone Chunk
520670	map	20673	1	1	8955	1	1	
520680	map	20680	1	1	4701	1	5	Meteorite of Astel
520700	map	20700	1	2	14510000	1		
520700	map	20701	1	4	7000	1	16	Dragonfire
520710	map	20710	1	2	15500000	1		
520711	map	20711	1	4	7010	1	16	Magma Breath
520750	map	20750	1	1	2206000	1	8	Demi-Human Swordsman Yosh
520760	map	20760	1	1	2200000	1	8	Curseblade Meera
520770	map	20770	1	1	2002030	1	0	
520800	map	20800	1	1	2201000	1	7	
520810	map	20810	1	2	66510000	1		
530100	map	30100	1	2	18080000	1		Golden Halberd
530110	map	30110	1	1	10060	1	1	Dragon Heart
530120	map	30120	1	1	7500	1	16	Aspects of the Crucible: Tail
530130	map	30130	1	2	8030000	1		
530170	map	30170	1	1	2090	1	1	Deathroot
530170	map	30171	1	1	212000	1	7	
530210	map	30210	1	1	10060	1	1	Dragon Heart
530225	map	30225	1	4	4110	1	5	Rock Blaster
530240	map	30240	1	1	2090	1	1	Deathroot
530240	map	30241	1	1	213000	1	7	
530245	map	30245	1	1	6110	1	16	Flame of the Fell God
530250	map	30250	1	1	4302	1	5	Greatblade Phalanx
530255	map	30255	1	1	4700	1	5	Meteorite
530260	map	30260	1	1	10060	3	1	Dragon Heart
530260	map	30261	1	1	4431	1	5	
530265	map	30265	1	1	200000	1	8	Black Knife Tiche
530300	map	30300	1	1	6950	1	16	
530310	map	30310	1	1	10164	1	14	Somber Smithing Stone [5]
530310	map	30311	1	1	10105	5	14	Smithing Stone [6]
530310	map	30312	1	1	3060	10	0	Gravity Stone Fan
530310	map	30313	1	1	3070	10	0	Gravity Stone Chunk
530315	map	30315	1	2	23060000	1		Dragon Greatclaw
530315	map	30316	1	2	32040000	1		
530325	map	30325	1	2	10010000	1		Godskin Peeler
530325	map	30326	1	1	6230	1	16	
530335	map	30335	1	2	32080000	1		Erdtree Greatshield
530335	map	30336	1	1	2914	1	0	
530350	map	30350	1	2	1010000	1		Black Knife
530375	map	30375	1	1	10165	1	14	Somber Smithing Stone [6]
530375	map	30376	1	1	10105	5	14	Smithing Stone [6]
530375	map	30377	1	2	23080000	1		Fallingstar Beast Jaw
530385	map	30385	1	1	2090	1	1	Deathroot
530385	map	30386	1	1	5030	1	5	
530390	map	30390	1	1	10060	1	1	Dragon Heart
530400	map	30400	1	1	10060	1	1	Dragon Heart
530405	map	30405	1	2	18040000	1		
530405	map	30406	1	1	8975	1	1	
530420	map	30420	1	1	10060	1	1	Dragon Heart
530425	map	30425	1	2	3210000	1		
530425	map	30426	1	2	18160000	1		
530505	map	30505	1	2	10090000	1		
530505	map	30506	1	2	15140000	1		
530510	map	30510	1	1	10060	1	1	Dragon Heart
530515	map	30515	1	1	6970	1	18	
530515	map	30516	1	3	950000	1		
530515	map	30517	1	3	950100	1		
530515	map	30518	1	3	950200	1		
530515	map	30519	1	3	950300	1		
530530	map	30530	1	2	16120000	1		Death Ritual Spear
530550	map	30550	1	1	10060	3	1	Dragon Heart
530600	map	30600	1	2	9070000	1		Dragonscale Blade
530620	map	30620	1	2	18140000	1		Dragon Halberd
530800	map	30800	1	1	10060	1	1	Dragon Heart
530800	map	30801	1	1	2001105	1	0	
530805	map	30805	1	1	10140	1	14	Ancient Dragon Smithing Stone
530805	map	30806	1	1	10168	1	14	Somber Ancient Dragon Smithing Stone
530810	map	30810	1	2	7520000	1		Dancing Blade of Ranah
530810	map	30811	1	3	5080000	1		
530810	map	30812	1	3	5080100	1		
530810	map	30813	1	3	5080200	1		
530810	map	30814	1	3	5080300	1		
530820	map	30820	1	2	3550000	1		Greatsword of Solitude
530820	map	30821	1	3	5130000	1		
530820	map	30822	1	3	5130100	1		
530820	map	30823	1	3	5130200	1		
530820	map	30824	1	3	5130300	1		
530830	map	30830	1	2	66520000	1		
530830	map	30831	1	3	5160000	1		
530830	map	30832	1	3	5160100	1		
530830	map	30833	1	3	5160200	1		
530830	map	30834	1	3	5160300	1		
530840	map	30840	1	1	10060	1	1	Dragon Heart
530840	map	30841	1	1	10168	1	14	Somber Ancient Dragon Smithing Stone
530845	map	30845	1	2	2520000	1		Star-Lined Sword
530850	map	30850	1	1	10060	1	1	Dragon Heart
530850	map	30851	1	1	2001105	1	0	
530855	map	30855	1	5	422000	1		
530860	map	30860	1	1	10060	1	1	Dragon Heart
530861	map	30861	1	1	10168	1	14	Somber Ancient Dragon Smithing Stone
530865	map	30865	1	2	4540000	1		
530900	map	30900	1	2	68510000	1		
530900	map	30901	1	3	5021000	1		
530900	map	30902	1	3	5020100	1		
530900	map	30903	1	3	5020200	1		
530900	map	30904	1	3	5020300	1		
530905	map	30910	1	1	2006800	1	16	Roar of Rugalea
530930	map	30930	1	3	5020000	1		Rapier
530935	map	30935	1	1	2000900	1	0	Blessing of Marika
530940	map	30940	1	1	2007730	1	16	Divine Beast Tornado
530945	map	30945	1	1	10060	1	1	Dragon Heart
530945	map	30946	1	1	10168	1	14	Somber Ancient Dragon Smithing Stone
530950	map	30950	1	1	2000900	1	0	Blessing of Marika
530955	map	30955	1	2	32500000	1		Black Steel Greatshield
530960	map	30960	1	1	2004710	1	5	Gravitational Missile
530965	map	30965	1	5	200100	1		
530995	map	30995	1	1	20722	1	2	Rimed Rowa
540100	map	40100	1	5	30600	1		
540104	map	40104	1	5	11000	1	10	Crimsonspill Crystal Tear
540108	map	40108	1	5	60000	1		
540112	map	40112	1	5	11400	1		
540116	map	40116	1	5	50600	1		
540118	map	40118	1	5	20100	1		
540120	map	40120	1	5	10700	1		
540132	map	40132	1	1	6480	1	18	Divine Fortification
540136	map	40136	1	1	6920	1	16	Lightning Strike
540138	map	40138	1	1	7220	1	18	Poison Mist
540140	map	40140	1	5	40200	1		
540142	map	40142	1	1	10160	1	14	Somber Smithing Stone [1]
540144	map	40144	1	1	10160	1	14	Somber Smithing Stone [1]
540146	map	40146	1	1	10160	1	14	Somber Smithing Stone [1]
540170	map	40170	1	5	12200	1		
540172	map	40172	1	5	12300	1		
540174	map	40174	1	1	5000	1	5	Rancorcall
540200	map	40200	1	5	22700	1		
540202	map	40202	1	5	10500	1		
540204	map	40204	1	5	50100	1		
540206	map	40206	1	5	31000	1		
540208	map	40208	1	5	70100	1		
540210	map	40210	1	5	30000	1		
540218	map	40218	1	1	6320	1	18	Bloodflame Blade
540220	map	40220	1	1	4450	1	5	Carian Piercer
540224	map	40224	1	5	65000	1		
540236	map	40236	1	1	7320	1	16	Frenzied Burst
540238	map	40238	1	5	12400	1		
540250	map	40250	1	1	4490	1	17	Frozen Armament
540252	map	40252	1	1	10161	1	14	Somber Smithing Stone [2]
540254	map	40254	1	1	10161	1	14	Somber Smithing Stone [2]
540256	map	40256	1	1	10162	1	14	Somber Smithing Stone [3]
540258	map	40258	1	1	10162	1	14	Somber Smithing Stone [3]
540260	map	40260	1	1	10161	1	14	Somber Smithing Stone [2]
540262	map	40262	1	1	10161	1	14	Somber Smithing Stone [2]
540264	map	40264	1	1	10161	1	14	Somber Smithing Stone [2]
540272	map	40272	1	5	22600	1		
540290	map	40290	1	1	10163	1	14	Somber Smithing Stone [4]
540300	map	40300	1	5	60400	1		
540302	map	40302	1	5	30800	1		
540304	map	40304	1	5	21200	1		
540306	map	40306	1	5	22400	1		
540308	map	40308	1	5	50700	1		
540310	map	40310	1	5	50400	1		
540312	map	40312	1	1	6340	1	18	Protection of the Erdtree
540314	map	40314	1	5	20800	1	2	Nascent Butterfly
540316	map	40316	1	5	30700	1		
540318	map	40318	1	5	21700	1		
540320	map	40320	1	1	10164	1	14	Somber Smithing Stone [5]
540332	map	40332	1	5	40100	1		
540334	map	40334	1	5	40000	1		
540370	map	40370	1	1	6330	1	18	Barrier of Gold
540372	map	40372	1	5	21600	1		
540400	map	40400	1	1	6030	1	16	Whirl, O Flame!
540402	map	40402	1	5	20500	1		
540404	map	40404	1	5	22200	1		
540406	map	40406	1	5	22800	1		
540408	map	40408	1	5	21400	1		
540410	map	40410	1	5	50500	1		
540412	map	40412	1	5	40500	1		
540414	map	40414	1	5	60700	1		
540416	map	40416	1	1	7230	1	18	
540418	map	40418	1	5	11200	1		
540420	map	40420	1	1	6850	1	18	Bestial Constitution
540422	map	40422	1	1	10163	1	14	Somber Smithing Stone [4]
540424	map	40424	1	1	10163	1	14	Somber Smithing Stone [4]
540426	map	40426	1	1	10167	1	14	Somber Smithing Stone [8]
540428	map	40428	1	1	10200	1	14	Somber Smithing Stone [9]
540500	map	40500	1	1	10100	1	14	Smithing Stone [1]
540502	map	40502	1	1	10100	1	14	Smithing Stone [1]
540504	map	40504	1	1	10100	1	14	Smithing Stone [1]
540506	map	40506	1	1	10100	1	14	Smithing Stone [1]
540508	map	40508	1	1	10100	1	14	Smithing Stone [1]
540510	map	40510	1	5	60600	1		
540512	map	40512	1	5	65300	1		
540514	map	40514	1	1	6060	1	18	Flame, Protect Me
540516	map	40516	1	5	11300	1		
540520	map	40520	1	1	10100	1	14	Smithing Stone [1]
540522	map	40522	1	1	10100	1	14	Smithing Stone [1]
540524	map	40524	1	5	85000	1		
540526	map	40526	1	1	10100	1	14	Smithing Stone [1]
540528	map	40528	1	1	10100	1	14	Smithing Stone [1]
540570	map	40570	1	1	2900	1	0	Golden Rune [1]
540572	map	40572	1	1	2900	1	0	Golden Rune [1]
540574	map	40574	1	1	2900	1	0	Golden Rune [1]
540576	map	40578	1	1	2900	1	0	Golden Rune [1]
540590	map	40590	1	1	10164	1	14	Somber Smithing Stone [5]
540592	map	40592	1	1	10164	1	14	Somber Smithing Stone [5]
540600	map	40600	1	1	10165	1	14	Somber Smithing Stone [6]
540602	map	40602	1	1	10165	1	14	Somber Smithing Stone [6]
540610	map	40610	1	1	5110	1	5	Great Oracular Bubble
540612	map	40612	1	1	2900	1	0	Golden Rune [1]
540614	map	40614	1	1	2900	1	0	Golden Rune [1]
540616	map	40616	1	1	2900	1	0	Golden Rune [1]
540618	map	40618	1	1	2900	1	0	Golden Rune [1]
540630	map	40630	1	5	11500	1		
540632	map	40632	1	1	2900	1	0	Golden Rune [1]
540634	map	40634	1	1	2900	1	0	Golden Rune [1]
540636	map	40636	1	1	2900	1	0	Golden Rune [1]
