# maps=all sources=enemy,event,treasure
flag	map_id	item_lot_id	treasure_name	source
540252	m60_39_43	40252	common90005300	event
540254	m60_37_48	40254	common90005300	event
540256	m60_38_50	40256	common90005300	event
540258	m60_39_45	40258	common90005300	event
540260	m60_34_43	40260	common90005300	event
540262	m60_37_44	40262	common90005300	event
540264	m60_33_45	40264	common90005300	event
540272	m14_00	40272	common90005300	event
540290	m39_20	40290	common90005300	event
540300	m60_37_51	40300	common90005300	event
540302	m60_38_51	40302	common90005300	event
540304	m60_39_51	40304	common90005300	event
540306	m60_39_52	40306	common90005300	event
540308	m60_41_53	40308	common90005300	event
540310	m60_40_51	40310	common90005300	event
540312	m60_40_54	40312	common90005300	event
540314	m60_43_51	40314	common90005300	event
540316	m60_43_52	40316	common90005300	event
540318	m60_43_53	40318	common90005300	event
540320	m60_40_53	40320	common90005300	event
540332	m60_37_53	40332	common90005300	event
540334	m60_36_54	40334	common90005300	event
540370	m11_00	40370	common90005300	event
540372	m11_00	40372	common90005300	event
540400	m60_47_40	40400	common90005300	event
540402	m60_48_38	40402	common90005300	event
540404	m60_49_38	40404	common90005300	event
540406	m60_48_37	40406	common90005300	event
540408	m60_51_35	40408	common90005300	event
540410	m60_47_39	40410	common90005300	event
540412	m60_48_41	40412	common90005300	event
540414	m60_49_36	40414	common90005300	event
540416	m60_49_39	40416	common90005300	event
540418	m60_49_39	40418	common90005300	event
540420	m60_51_41	40420	common90005300	event
540422	m60_47_39	40422	common90005300	event
540424	m60_49_36	40424	common90005300	event
540426	m60_49_41	40426	common90005300	event
540428	m60_51_42	40428	common90005300	event
540508	m60_51_57	40508	common90005300	event
540510	m60_53_57	40510	common90005300	event
540512	m60_51_54	40512	common90005300	event
540516	m60_52_55	40516	common90005300	event
540522	m60_48_55	40522	common90005300	event
540524	m60_48_56	40524	common90005300	event
540526	m60_48_57	40526	common90005300	event
540590	m16_00	40590	common90005300	event
540592	m16_00	40592	common90005300	event
540600	m12_01	40600	common90005300	event
540602	m12_01	40602	common90005300	event
540610	m12_02	40610	common90005300	event
540630	m12_02	40630	common90005300	event
540642	m12_02	40642	common90005300	event
540646	m12_02	40646	common90005300	event
540648	m12_02	40648	common90005300	event
540652	m12_07	40652	common90005300	event
540660	m12_03	40660	common90005300	event
540668	m12_03	40668	common90005300	event
540670	m12_03	40670	common90005300	event
540680	m12_05	40680	common90005300	event
540682	m12_05	40682	common90005300	event
540684	m12_05	40684	common90005300	event
540686	m12_05	40686	common90005300	event
540772	m13_00	40772	common90005300	event
540900	m61_50_45	40900	common90005300	event
540902	m61_48_44	40902	common90005300	event
540904	m61_48_46	40904	common90005301	event
540906	m61_51_45	40906	common90005300	event
540910	m61_48_47	40910	common90005301	event
540912	m61_48_47	40912	common90005301	event
540914	m61_48_47	40914	common90005301	event
540916	m61_45_47	40916	common90005301	event
540920	m61_48_44	40920	common90005300	event
540922	m61_48_44	40922	common90005300	event
580000	m60_44_38	80000	common90005632	event
580010	m60_38_45	80010	common90005632	event
580020	m60_39_54	80020	common90005632	event
580030	m60_51_57	80030	common90005632	event
580040	m10_00	80040	common90005632	event
580050	m11_00	80050	common90005632	event
580060	m60_50_39	80060	common90005632	event
580300	m60_43_36	80300	アイテム光006：絵描き死体	treasure
580310	m60_36_50	80310	アイテム光000：絵画イベント 砦裏墓地	treasure
580320	m60_41_52	80320	絵画宝探し用報酬	treasure
580330	m60_50_56	80330	アイテム光001：上層 飛び地 絵画イベントの報酬	treasure
580340	m60_42_35	80340	アイテム光000：絵画イベント 教会1-2	treasure
580350	m60_42_54	80350	絵画宝探し報酬 風車村頂上	treasure
580360	m60_51_40	80360	宝光　絵画イベント	treasure
580400	m61_45_43	80400	アイテム光 絵画報酬用	treasure
580410	m61_46_45	80410	アイテム光002 {2}	treasure
580420	m61_53_39	80420	絵画報酬　ドラゴン山中腹	treasure
580600	m20_00	80600	宝死体072	treasure
580600	m21_01	80600	宝死体019	treasure
580600	m22_00	80600	アイテム光009	treasure
580600	m61_45_42	80600	アイテム光 ヒント文章 ミケラ十字	treasure
580600	m61_46_42	80600	アイテム光  ヒント文章 ミケラ十字	treasure
580600	m61_46_47	80600	アイテム光004	treasure
580600	m61_47_44	80600	アイテム光008　街道砦　アイテム光　ミケラ十字傍２	treasure
580600	m61_48_37	80600	アイテム光007　ミケラ十字　文書アイテム	treasure
580600	m61_48_43	80600	アイテム光 ヒント文章 ミケラ十字	treasure
580600	m61_48_45	80600	アイテム光003　「同士の置き手紙」	treasure
580600	m61_49_44	80600	アイテム光001　「同士の置き手紙」	treasure
580600	m61_50_43	80600	アイテム光001　「同士の置き手紙」	treasure
590200	m60_43_37	90200	宝 ルーン破片	treasure
590210	m60_46_36	90210	アイテム光 ルーン断片	treasure
10007005	m10_00	10000005	【宝死体】0005 広場の櫓【day1追加】	treasure
10007015	m10_00	10000015	【宝死体】0015 ガーゴイル部屋①【day1追加】	treasure
10007025	m10_00	10000025	【宝死体】0025 ガーゴイル部屋②【day1追加】	treasure
10007030	m10_00	10000030	【宝死体】 03	treasure
10007035	m10_00	10000035	【宝死体】0035 城壁内部サブルート終端【day1追加】	treasure
10007040	m10_00	10000040	【宝死体】 04	treasure
10007050	m10_00	10000050	【宝死体】 05	treasure
10007060	m10_00	10000060	【宝死体】 06	treasure
10007080	m10_00	10000080	【宝死体】 08	treasure
10007085	m10_00	10001085	common90005300	event
10007090	m10_00	10000090	【宝死体】 09 下層ルート 倉庫【day1追加】	treasure
10007100	m10_00	10000100	【宝死体】 10 崖道 城壁に入る階段上【day1追加】	treasure
10007110	m10_00	10000110	【宝死体】 11	treasure
10007120	m10_00	10000120	【宝死体】 12	treasure
10007130	m10_00	10000130	【宝死体】 13	treasure
10007140	m10_00	10000140	【宝死体】 14	treasure
10007150	m10_00	10000150	【宝死体】 15	treasure
10007160	m10_00	10000160	【宝死体】 16	treasure
10007170	m10_00	10000170	【宝死体】 17	treasure
10007180	m10_00	10000180	【宝死体】 18	treasure
10007190	m10_00	10000190	【宝死体】 19	treasure
10007195	m10_00	10001095	common90005300	event
10007200	m10_00	10000200	【宝死体】 20	treasure
10007210	m10_00	10000210	【宝死体】 21	treasure
10007220	m10_00	10000220	【宝死体】 22	treasure
10007230	m10_00	10000230	【宝死体】 23　→9049が使用【day1調整】	treasure
10007240	m10_00	10000240	【宝死体】 24	treasure
10007250	m10_00	10000250	【宝死体】 25	treasure
10007260	m10_00	10000260	【宝死体】 26	treasure
10007270	m10_00	10000270	【宝死体】 27	treasure
10007280	m10_00	10000280	【宝死体】 28	treasure
10007290	m10_00	10000290	【宝死体】 29	treasure
10007295	m10_00	10001295	common90005300	event
10007300	m10_00	10000300	【宝死体】 30	treasure
10007310	m10_00	10000310	【宝死体】 31	treasure
10007320	m10_00	10000320	【宝死体】 32  城壁根元に向かう途中【day1追加】 ⇒98が使用	treasure
10007330	m10_00	10000330	【宝死体】 33	treasure
10007340	m10_00	10000340	【宝死体】 34 食堂 絵画前【day1追加】	treasure
10007350	m10_00	10000350	【宝死体】 35	treasure
10007360	m10_00	10000360	【宝死体】 36	treasure
10007370	m10_00	10000370	【宝死体】 37	treasure
10007380	m10_00	10000380	【宝死体】 38	treasure
10007390	m10_00	10000390	【宝死体】 39	treasure
10007400	m10_00	10000400	【宝死体】 40	treasure
10007410	m10_00	10000410	【宝死体】 41　→宝死体96	treasure
10007430	m10_00	10000430	【宝死体】 43	treasure
10007440	m10_00	10000440	【宝死体】 44	treasure
10007450	m10_00	10000450	【アイテム光】 イベントアイテム 兵舎中庭	treasure
10007450	m10_00	10000450	【宝死体】 45	treasure
10007460	m10_00	10000460	【宝死体】 46	treasure
10007470	m10_00	10000470	【宝死体】 47	treasure
10007500	m10_00	10000500	【宝死体】 50	treasure
10007510	m10_00	10000510	【宝死体】 51 ⇒99が使用中	treasure
10007520	m10_00	10000520	【宝死体】 52	treasure
10007530	m10_00	10000530	【宝死体】 53	treasure
10007540	m10_00	10000540	【宝死体】 54	treasure
10007550	m10_00	10000550	【宝死体】 55 大階段 城壁上【day1追加】	treasure
10007560	m10_00	10000560	【宝死体】 56 正門上 ベランダ【day1追加】	treasure
10007570	m10_00	10000570	【宝死体】 57	treasure
10007580	m10_00	10000580	【宝死体】 58	treasure
10007590	m10_00	10000590	【宝死体】 59	treasure
10007600	m10_00	10000600	【宝死体】 60	treasure
10007610	m10_00	10000610	【宝死体】 61	treasure
10007620	m10_00	10000620	【宝死体】 62	treasure
10007630	m10_00	10000630	【宝死体】 63	treasure
10007640	m10_00	10000640	【宝死体】 64	treasure
10007650	m10_00	10000650	【宝死体】 65	treasure
10007660	m10_00	10000660	【宝死体】 66	treasure
10007670	m10_00	10000670	【宝死体】 67	treasure
10007680	m10_00	10000680	【宝死体】 68	treasure
10007690	m10_00	10000690	【宝死体】 69	treasure
10007700	m10_00	10000700	【宝死体】 70	treasure
10007710	m10_00	10000710	【宝死体】 71	treasure
10007720	m10_00	10000720	【宝死体】 72	treasure
10007730	m10_00	10000730	【アイテム光】 世界樹の実 並木道脇	treasure
10007730	m10_00	10000730	【宝死体】 73	treasure
10007740	m10_00	10000740	【宝死体】 74	treasure
10007750	m10_00	10000750	【宝死体】 75	treasure
10007760	m10_00	10000760	【宝死体】 76	treasure
10007780	m10_00	10000780	【宝死体】 78 巨大敵破壊アセット宝	treasure
10007790	m10_00	10000790	【宝死体】 79	treasure
10007800	m10_00	10000800	【宝死体】 80	treasure
10007810	m10_00	10000810	【宝死体】 81	treasure
10007820	m10_00	10000820	【宝死体】 82	treasure
10007830	m10_00	10000830	【宝死体】 83	treasure
10007840	m10_00	10000840	【宝死体】 84	treasure
10007850	m10_00	10000850	【アイテム光】 イベントアイテム 出口側	treasure
10007850	m10_00	10000850	【宝死体】 85	treasure
10007860	m10_00	10000860	【宝死体】 86	treasure
10007870	m10_00	10000870	【宝死体】 87	treasure
10007880	m10_00	10000880	【宝死体】 88	treasure
10007890	m10_00	10000890	【宝死体】 89	treasure
10007900	m10_00	10000900	【宝死体】 90	treasure
10007910	m10_00	10000910	【宝死体】 91	treasure
10007920	m10_00	10000920	【宝死体】 92	treasure
10007930	m10_00	10000930	【宝死体】 93	treasure
10007940	m10_00	10000940	【宝死体】 94	treasure
10007950	m10_00	10000950	【宝死体】 95	treasure
10007960	m10_00	10000960	【宝箱】 00	treasure
10007965	m10_00	10000965	【宝箱】 兵舎地下ガーゴイル部屋【day1追加】	treasure
10007970	m10_00	10000970	【宝箱】 01	treasure
10007975	m10_00	10000975	【宝箱】 城壁内部 罠部屋【daｙ1追加】	treasure
10007980	m10_00	10000980	【宝箱】 02　→宝死体41	treasure
10007990	m10_00	10000990	【宝箱】 03	treasure
10017010	m10_01	10010010	宝死体001	treasure
10017900	m10_01	10010900	宝箱 000	treasure
11007000	m11_00	11000000	宝死体000	treasure
11007000	m11_05	11000000	宝死体100	treasure
11007005	m11_00	11000005	【day1追加】宝0005 城館 1階広間	treasure
11007010	m11_00	11000010	宝死体001	treasure
11007010	m11_05	11000010	宝死体101	treasure
11007015	m11_00	11000015	【day1追加】宝0015 大樹聖堂 2階 宝箱	treasure
11007015	m11_05	11000015	宝死体205	treasure
11007020	m11_00	11000020	宝死体002 ※下水追加分	treasure
11007025	m11_00	11000025	【day1追加】宝0025 大樹聖堂 蹴り下ろし梯子	treasure
11007025	m11_05	11000025	宝死体196	treasure
11007030	m11_00	11000030	宝死体003	treasure
11007030	m11_05	11000030	宝死体103	treasure
11007035	m11_00	11000035	【day1追加】宝0035 市街第二区画 教会 アイテム光	treasure
11007040	m11_00	11000040	宝死体004	treasure
11007040	m11_05	11000040	宝死体104	treasure
11007045	m11_00	11000045	【day1追加】宝0045 市街第二区画 教会	treasure
11007050	m11_00	11000050	宝死体005	treasure
11007055	m11_00	11000055	【day1追加】宝0055 城館 鍛冶屋 アイテム光	treasure
11007060	m11_00	11000060	宝死体006	treasure
11007065	m11_00	11000065	【day1追加】宝0065 城館 円卓上 アイテム光	treasure
11007070	m11_00	11000070	宝死体007 ※下水追加分	treasure
11007075	m11_00	11000075	【day1追加】宝0075 城館 フィアの部屋 アイテム光	treasure
11007080	m11_00	11000080	宝死体008	treasure
11007085	m11_00	11000085	【day1追加】宝0085 第二区画 屋根の終端	treasure
11007090	m11_00	11000090	宝死体009	treasure
11007095	m11_00	11000095	【day1追加】宝0095 第二区画 室外水路終端	treasure
11007100	m11_00	11000100	宝死体010	treasure
11007105	m11_00	11000105	【day1追加】宝0105 城館中庭	treasure
11007110	m11_00	11000110	宝死体011	treasure
11007115	m11_00	11000115	【day1追加】宝0115 街中城壁 室内	treasure
11007115	m11_05	11000115	宝死体201	treasure
11007120	m11_00	11000120	宝死体012	treasure
11007125	m11_00	11000125	【day1追加】宝0125 城館 1階 アイテム光	treasure
11007135	m11_00	11000135	【day1追加】宝0135 市街第一区画 上方通路	treasure
11007140	m11_00	11000140	宝死体014	treasure
11007145	m11_00	11000145	宝死体080	treasure
11007150	m11_00	11000150	宝死体015	treasure
11007155	m11_00	11000155	【day1追加】宝0155 市街第一区画 ショトカEV前	treasure
11007160	m11_00	11000160	宝死体016	treasure
11007165	m11_00	11000165	【day1追加】宝0165 市街第一区画 上方通路 廃墟	treasure
11007170	m11_00	11000170	宝死体017	treasure
11007175	m11_00	11000175	【day1追加】宝0175 市街第一区画 上方通路 噴水広場	treasure
11007180	m11_00	11000180	宝死体018	treasure
11007185	m11_00	11000185	common90005300	event
11007190	m11_00	11000190	宝死体019	treasure
11007195	m11_00	11000195	common90005300	event
11007200	m11_00	11000200	宝死体020	treasure
11007205	m11_00	11000205	【day1追加】宝0205 市街第一区画 上方通路 難所追加分	treasure
11007210	m11_00	11000210	宝死体021	treasure
11007215	m11_00	11000215	【day1追加】宝0215 城壁上 広場	treasure
11007215	m11_05	11000215	宝死体208	treasure
11007220	m11_00	11000220	宝死体022	treasure
11007225	m11_00	11000225	【day1追加】宝0225 市街第一区画 門前	treasure
11007230	m11_00	11000230	宝死体023	treasure
11007235	m11_00	11000235	【day1追加】宝0235 市街第一区画 門前	treasure
11007240	m11_00	11000240	宝死体024	treasure
11007245	m11_00	11000245	【day1追加】宝0245 内城壁 篝火手前	treasure
11007245	m11_05	11000245	宝死体211	treasure
11007250	m11_00	11000250	宝死体025	treasure
11007260	m11_00	11000260	宝死体026	treasure
11007270	m11_00	11000270	宝死体027	treasure
11007280	m11_00	11000280	宝死体028	treasure
11007290	m11_00	11000290	宝死体029	treasure
11007300	m11_00	11000300	宝死体030 ※アクションボタンパラID4201	treasure
11007310	m11_00	11000310	宝死体031	treasure
11007320	m11_00	11000320	宝死体032	treasure
11007330	m11_00	11000330	宝死体033	treasure
11007340	m11_00	11000340	宝死体034 ※アイテム光 イベントアイテム 糞喰らいの呪いアイテム	treasure
11007350	m11_00	11000350	宝死体035	treasure
11007360	m11_00	11000360	宝死体036	treasure
11007370	m11_00	11000370	宝死体037	treasure
11007380	m11_00	11000380	宝死体038	treasure
11007390	m11_00	11000390	宝死体039	treasure
11007400	m11_00	11000400	宝死体040	treasure
11007410	m11_00	11000410	宝死体041	treasure
11007410	m11_05	11000410	宝死体141	treasure
11007420	m11_00	11000420	宝死体042	treasure
11007420	m11_05	11000420	宝死体142	treasure
11007430	m11_00	11000430	宝死体043	treasure
11007430	m11_05	11000430	宝死体143	treasure
11007440	m11_00	11000440	宝死体044	treasure
11007440	m11_05	11000440	宝死体144	treasure
11007450	m11_00	11000450	宝死体045	treasure
11007460	m11_00	11000460	宝死体046	treasure
11007480	m11_00	11000480	宝死体048	treasure
11007490	m11_00	11000490	宝死体049	treasure
11007500	m11_00	11000500	宝死体050	treasure
11007510	m11_00	11000510	宝死体051	treasure
11007520	m11_00	11000520	宝死体052	treasure
11007530	m11_00	11000530	宝死体053	treasure
11007540	m11_00	11000540	宝死体054	treasure
11007550	m11_00	11000550	宝死体055	treasure
11007570	m11_00	11000570	宝死体057	treasure
11007580	m11_00	11000580	宝死体058	treasure
11007590	m11_00	11000590	宝死体059	treasure
11007600	m11_00	11000600	宝死体060	treasure
11007610	m11_00	11000610	宝死体061	treasure
11007620	m11_00	11000620	宝死体062	treasure
