# AUTO-GENERATED by tools/extract_questline_conditions.py --dag-corpus -- DO NOT EDIT, re-emit.
# One row per (AWARD SITE, cone ROOT) from the #1085 questline-condition extractor; parameterised-event call sites are complete.
# The artifacts it reads (decompiled EMEVD + talk ESD) are licensing-restricted and absent from CI,
#   so this table is COMMITTED and re-emitted by hand -- the same shape as greenfield/flag_names.tsv.
#   Re-emit: python tools/gen_inputs.py --ensure elden_ring_artifacts && \
#            python tools/extract_questline_conditions.py elden_ring_artifacts --dag-corpus greenfield/questline_conditions.tsv
# 🛑 A ROW IS A COND ROOT, NOT A VERDICT. cone_completeness says how much of the cone was read:
#   complete = nothing refused; budget_capped = only CAPS were hit (the cone can MISS a prerequisite,
#   never invent one); unreadable = a guard could not be read at all. build_questline_dag.py owns
#   the admission rule and tallies what it refuses.
# 🛑 disjunctive=Y: the SITE guards contain an `||` and the arms were UNIONED, so those roots are an
#   OVER-approximation. A disjunction met further down a setter chain is not marked at all, which is
#   why no consumer may read a site's roots as a proven conjunction.
# 🛑 ObjAct / MSB / ChrActivateConditionParam / ceremony / shop-lineup gating is OUTSIDE this corpus.
#   Absence of a row is 'no gate visible here', never 'no gate'.
# MEASURED THIS EMIT: 8996 row(s) | cone: budget_capped 3435, complete 1184, unreadable 4377
# roots NOT addressable as a source id (dropped once, here, and counted): root-class-not-addressable:BOSS_KILL 627, root-class-not-addressable:COUNT_FLAGS 51, root-class-not-addressable:DIALOGUE_CHOICE 184, root-class-not-addressable:FLAG_BAND 101, root-class-not-addressable:REGION_ACCESS 905, site-has-no-award-flag 369
target_flag	target_lot	site_file	site_event	site_callsite	site_verb	designation	cone_completeness	disjunctive	control_flow_skipped	root_class	source_id	source_kind	setter_cite	unresolved_forms
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	1044369230	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x57	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	1044399206	flag	talk/m11_10_00_00-only/t319001110.py:t319001110_x6	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	1051369210	flag	talk/m60_00_00_00-only/t312006000.py:t312006000_x30	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	1054539200	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x37	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	1054539201	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x38	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	1054539205	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x38	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	11102845	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x12	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	11102848	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x12	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	11109006	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x87	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	11109015	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x87	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	11109625	flag	talk/m11_10_00_00-only/t319001110.py:t319001110_x67	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	12032715	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x12	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	12032718	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x12	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	12032725	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x51	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	12032859	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x52	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	12039156	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x87	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	12039157	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x87	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	12039158	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x87	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	12039159	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x87	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	12039160	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x87	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	12039161	flag	talk/m11_10_00_00-only/t322001110.py:t322001110_x41	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	14009262	flag	talk/m60_00_00_00-only/t316206000.py:t316206000_x51	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	14009265	flag	talk/m60_00_00_00-only/t316206000.py:t316206000_x48	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	4651	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x35	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	4652	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x34	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		DIALOGUE_STEP	4653	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x59	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		ITEM_POSSESSION	2130	goods	m12_03_00_00.emevd.dcx.js	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		ITEM_POSSESSION	8143	goods	m12_03_00_00.emevd.dcx.js	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		ITEM_POSSESSION	8191	goods	m12_03_00_00.emevd.dcx.js	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		ITEM_POSSESSION	8980	goods	m12_03_00_00.emevd.dcx.js	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		MAP_ACCESS	m12_03	map	m12_03_00_00.emevd.dcx.js	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		MAP_ACCESS	m60_37	map	m60_37_46_00.emevd.dcx.js	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	3465	flag	common.emevd.dcx.js:3479	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	3468	flag	common.emevd.dcx.js:3479	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	3766	flag	common.emevd.dcx.js:3779	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	3767	flag	common.emevd.dcx.js:3779	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	4047	flag	common.emevd.dcx.js:4059	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	4120	flag	common.emevd.dcx.js:4139	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	4125	flag	common.emevd.dcx.js:4139	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	4126	flag	common.emevd.dcx.js:4139	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	4127	flag	common.emevd.dcx.js:4139	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	4128	flag	common.emevd.dcx.js:4139	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	4129	flag	common.emevd.dcx.js:4139	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	4130	flag	common.emevd.dcx.js:4139	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	4131	flag	common.emevd.dcx.js:4139	BUDGET_EXCEEDED
9502	103350	m12_03_00_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	budget_capped	Y		NPC_STATE	4137	flag	common.emevd.dcx.js:4139	BUDGET_EXCEEDED
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		BOSS_KILL	1045520180	flag	common_func.emevd.dcx.js:90005792	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1037469289	flag	talk/m60_00_00_00-only/t330016000.py:t330016000_x3	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	11109957	flag	talk/m11_10_00_00-only/t323001110.py:t323001110_x36	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	11109959	flag	talk/m11_10_00_00-only/t323001110.py:t323001110_x37	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	35002725	flag	talk/m35_00_00_00-only/t323003500.py:t323003500_x45	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	35009306	flag	talk/m35_00_00_00-only/t323003500.py:t323003500_x42	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	35009334	flag	talk/m35_00_00_00-only/t323003500.py:t323003500_x46	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		ITEM_POSSESSION	2130	goods	m35_00_00_00.emevd.dcx.js	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		ITEM_POSSESSION	8164	goods	m35_00_00_00.emevd.dcx.js	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		ITEM_POSSESSION	8193	goods	m35_00_00_00.emevd.dcx.js	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		MAP_ACCESS	m35_00	map	m35_00_00_00.emevd.dcx.js	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		NPC_STATE	4240	flag	common.emevd.dcx.js:4259	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		NPC_STATE	4245	flag	common.emevd.dcx.js:4259	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		NPC_STATE	4246	flag	common.emevd.dcx.js:4259	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		NPC_STATE	4247	flag	common.emevd.dcx.js:4259	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		NPC_STATE	4248	flag	common.emevd.dcx.js:4259	UNSET_FLAG
9504	4920	m35_00_00_00.emevd.dcx.js	35003724	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		NPC_STATE	4249	flag	common.emevd.dcx.js:4259	UNSET_FLAG
60000	2000	m18_00_00_00.emevd.dcx.js	18000020		AwardItemsIncludingClients	UNRESOLVED	unreadable			MAP_ACCESS	m18_00	map	m18_00_00_00.emevd.dcx.js	UNSET_FLAG
60100	100000	talk/m00_00_00_00-only/t000003000.py	t000003000_x81		ESD_lot	MISSABLE	complete			DIALOGUE_STEP	4681	flag	talk/m00_00_00_00-only/t000003000.py:t000003000_x31	
60100	100000	talk/m00_00_00_00-only/t000003000.py	t000003000_x81		ESD_lot	MISSABLE	complete			ITEM_POSSESSION	130	goods	talk/m00_00_00_00-only/t000003000.py	
60100	100000	talk/m00_00_00_00-only/t000003000.py	t000003000_x81		ESD_lot	MISSABLE	complete			MAP_ACCESS	m00_00	map	talk/m00_00_00_00-only/t000003000.py	
60110	103900	m60_42_36_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		BOSS_KILL	1042369411	flag	m60_42_36_00.emevd.dcx.js:1042360711	HasDamageType;MANY_SETTERS
60110	103900	m60_42_36_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1042362732	flag	talk/m60_00_00_00-only/t106006000.py:t106006000_x40	HasDamageType;MANY_SETTERS
60110	103900	m60_42_36_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1042369407	flag	talk/m60_00_00_00-only/t106006000.py:t106006000_x30	HasDamageType;MANY_SETTERS
60110	103900	m60_42_36_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1042369408	flag	talk/m60_00_00_00-only/t106006000.py:t106006000_x30	HasDamageType;MANY_SETTERS
60110	103900	m60_42_36_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		MAP_ACCESS	m60_42	map	m60_42_36_00.emevd.dcx.js	HasDamageType;MANY_SETTERS
60110	103900	m60_42_36_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		NPC_STATE	3745	flag	common.emevd.dcx.js:3759	HasDamageType;MANY_SETTERS
60110	103900	m60_42_36_00.emevd.dcx.js	90005750	0	AwardItemsIncludingClients	UNRESOLVED	unreadable	Y		NPC_STATE	3746	flag	common.emevd.dcx.js:3759	HasDamageType;MANY_SETTERS
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x3		ESD_lot	MISSABLE	complete			BOSS_KILL	1042369411	flag	m60_42_36_00.emevd.dcx.js:1042360711	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x3		ESD_lot	MISSABLE	complete			MAP_ACCESS	m60_00	map	talk/m60_00_00_00-only/t106006000.py	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x3		ESD_lot	MISSABLE	complete			NPC_STATE	3745	flag	common.emevd.dcx.js:3759	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x3		ESD_lot	MISSABLE	complete			NPC_STATE	3746	flag	common.emevd.dcx.js:3759	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x43		ESD_lot	MISSABLE	complete			BOSS_KILL	1042369411	flag	m60_42_36_00.emevd.dcx.js:1042360711	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x43		ESD_lot	MISSABLE	complete			MAP_ACCESS	m60_00	map	talk/m60_00_00_00-only/t106006000.py	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x43		ESD_lot	MISSABLE	complete			NPC_STATE	3745	flag	common.emevd.dcx.js:3759	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x43		ESD_lot	MISSABLE	complete			NPC_STATE	3746	flag	common.emevd.dcx.js:3759	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x45		ESD_lot	MISSABLE	complete			BOSS_KILL	1042369411	flag	m60_42_36_00.emevd.dcx.js:1042360711	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x45		ESD_lot	MISSABLE	complete			DIALOGUE_STEP	1042369408	flag	talk/m60_00_00_00-only/t106006000.py:t106006000_x30	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x45		ESD_lot	MISSABLE	complete			MAP_ACCESS	m60_00	map	talk/m60_00_00_00-only/t106006000.py	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x45		ESD_lot	MISSABLE	complete			NPC_STATE	3745	flag	common.emevd.dcx.js:3759	
60110	103900	talk/m60_00_00_00-only/t106006000.py	t106006000_x45		ESD_lot	MISSABLE	complete			NPC_STATE	3746	flag	common.emevd.dcx.js:3759	
60270	100340	talk/m60_00_00_00-only/t301006000.py	t301006000_x59		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1035442705	flag	talk/m60_00_00_00-only/t301006000.py:t301006000_x60	UNSET_FLAG
60270	100340	talk/m60_00_00_00-only/t301006000.py	t301006000_x59		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1035442708	flag	talk/m60_00_00_00-only/t301006000.py:t301006000_x60	UNSET_FLAG
60270	100340	talk/m60_00_00_00-only/t301006000.py	t301006000_x59		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1035449227	flag	talk/m60_00_00_00-only/t301006000.py:t301006000_x59	UNSET_FLAG
60270	100340	talk/m60_00_00_00-only/t301006000.py	t301006000_x59		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1037469289	flag	talk/m60_00_00_00-only/t330016000.py:t330016000_x3	UNSET_FLAG
60270	100340	talk/m60_00_00_00-only/t301006000.py	t301006000_x59		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	3000	flag	talk/m60_00_00_00-only/t900006000.py:t900006000_x3	UNSET_FLAG
60270	100340	talk/m60_00_00_00-only/t301006000.py	t301006000_x59		ESD_lot	UNRESOLVED	unreadable	Y		ITEM_POSSESSION	2130	goods	talk/m60_00_00_00-only/t301006000.py	UNSET_FLAG
60270	100340	talk/m60_00_00_00-only/t301006000.py	t301006000_x59		ESD_lot	UNRESOLVED	unreadable	Y		MAP_ACCESS	m60_00	map	talk/m60_00_00_00-only/t301006000.py	UNSET_FLAG
60270	100340	talk/m60_00_00_00-only/t301006000.py	t301006000_x59		ESD_lot	UNRESOLVED	unreadable	Y		MAP_ACCESS	m60_37	map	m60_37_46_00.emevd.dcx.js	UNSET_FLAG
60270	100340	talk/m60_00_00_00-only/t301006000.py	t301006000_x59		ESD_lot	UNRESOLVED	unreadable	Y		NPC_STATE	3180	flag	common.emevd.dcx.js:3199	UNSET_FLAG
60270	100340	talk/m60_00_00_00-only/t301006000.py	t301006000_x59		ESD_lot	UNRESOLVED	unreadable	Y		NPC_STATE	3190	flag	common.emevd.dcx.js:3199	UNSET_FLAG
60300	11100800	m11_10_00_00.emevd.dcx.js	90005792	0	AwardItemsIncludingClients	UNRESOLVED	unreadable			MAP_ACCESS	m11_10	map	m11_10_00_00.emevd.dcx.js	UNSET_FLAG
60440	10170	common.emevd.dcx.js	1100	0	AwardItemsIncludingClients	UNRESOLVED	unreadable			BOSS_KILL	9117	flag	m14_00_00_00.emevd.dcx.js:14002850	HPRatio
60440	10170	common.emevd.dcx.js	1100	0	AwardItemsIncludingClients	UNRESOLVED	unreadable			MAP_ACCESS	m14_00	map	m14_00_00_00.emevd.dcx.js	HPRatio
60450	30395	m60_37_53_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			BOSS_KILL	1037530800	flag	common_func.emevd.dcx.js:90005860	
60450	30395	m60_37_53_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			MAP_ACCESS	m60_37	map	m60_37_53_00.emevd.dcx.js	
60500	101100	talk/m11_10_00_00-only/t102001110.py	t102001110_x3		ESD_lot	MISSABLE	complete			DIALOGUE_STEP	11109370	flag	talk/m11_10_00_00-only/t102001110.py:t102001110_x40	
60500	101100	talk/m11_10_00_00-only/t102001110.py	t102001110_x3		ESD_lot	MISSABLE	complete			MAP_ACCESS	m11_10	map	talk/m11_10_00_00-only/t102001110.py	
60500	101100	talk/m11_10_00_00-only/t102001110.py	t102001110_x3		ESD_lot	MISSABLE	complete			NPC_STATE	3486	flag	common.emevd.dcx.js:3499	
60500	101100	talk/m11_10_00_00-only/t102001110.py	t102001110_x40		ESD_lot	MISSABLE	complete			DIALOGUE_STEP	11109370	flag	talk/m11_10_00_00-only/t102001110.py:t102001110_x40	
60500	101100	talk/m11_10_00_00-only/t102001110.py	t102001110_x40		ESD_lot	MISSABLE	complete			MAP_ACCESS	m11_10	map	talk/m11_10_00_00-only/t102001110.py	
60500	101100	talk/m11_10_00_00-only/t102001110.py	t102001110_x40		ESD_lot	MISSABLE	complete			NPC_STATE	3486	flag	common.emevd.dcx.js:3499	
60510	10000	common.emevd.dcx.js	1100	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			BOSS_KILL	9100	flag	m10_00_00_00.emevd.dcx.js:10002850	
60510	10000	common.emevd.dcx.js	1100	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			MAP_ACCESS	m10_00	map	m10_00_00_00.emevd.dcx.js	
60510	10000	common.emevd.dcx.js	1100	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			MAP_ACCESS	m11_00	map	m11_00_00_00.emevd.dcx.js	
60520	10050	common.emevd.dcx.js	1100	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			BOSS_KILL	9105	flag	m11_00_00_00.emevd.dcx.js:11002850	
60520	10050	common.emevd.dcx.js	1100	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			MAP_ACCESS	m11_00	map	m11_00_00_00.emevd.dcx.js	
65040	30205	m60_33_43_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			BOSS_KILL	1033430800	flag	common_func.emevd.dcx.js:90005860	
65040	30205	m60_33_43_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			MAP_ACCESS	m60_33	map	m60_33_43_00.emevd.dcx.js	
65050	30525	m60_52_56_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			BOSS_KILL	1052560800	flag	common_func.emevd.dcx.js:90005860	
65050	30525	m60_52_56_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			MAP_ACCESS	m60_52	map	m60_52_56_00.emevd.dcx.js	
65060	30320	m60_41_53_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			BOSS_KILL	1041530800	flag	common_func.emevd.dcx.js:90005860	
65060	30320	m60_41_53_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			MAP_ACCESS	m60_41	map	m60_41_53_00.emevd.dcx.js	
65090	30185	m60_43_33_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			BOSS_KILL	1043330800	flag	common_func.emevd.dcx.js:90005860	
65090	30185	m60_43_33_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			MAP_ACCESS	m60_43	map	m60_43_33_00.emevd.dcx.js	
65100	30410	m60_47_40_00.emevd.dcx.js	90005860	0	AwardItemsIncludingClients	IN_LOGIC_RULE	complete			BOSS_KILL	1047400800	flag	common_func.emevd.dcx.js:90005860	
