ap_id,flag,flag_source,item_name,map,region,method
7000289,69900,shop,Weathered Map,m60_35_50_00,Overworld m60_35_50_00,emevd
7000290,69910,shop,Note: The Preceptor's Secret,PENDING,Weeping Peninsula,shop_merchant
7000291,100000,shop,Festering Bloody Finger,PENDING,Multiple merchants (various regions),shop_multi
7000292,100020,shop,Ruin Fragment,PENDING,Multiple merchants (various regions),shop_multi
7000293,100040,shop,Buckler,PENDING,Multiple merchants (various regions),shop_multi
7000294,100090,shop,Furlcalling Finger Remedy,PENDING,Multiple merchants (various regions),shop_multi
7000295,100100,shop,Silver-Pickled Fowl Foot,PENDING,Limgrave (Church of Elleh),shop_merchant
7000296,100110,shop,Stormhawk Feather,PENDING,Limgrave (Church of Elleh),shop_merchant
7000297,100120,shop,Caestus,PENDING,Limgrave (Church of Elleh),shop_merchant
7000298,100130,shop,Great Arrow,PENDING,Multiple merchants (various regions),shop_multi
7000299,100140,shop,Ballista Bolt,PENDING,Multiple merchants (various regions),shop_multi
7000300,100150,shop,Bandit Manchettes,PENDING,Limgrave (Church of Elleh),shop_merchant
7000301,100160,shop,Bandit Boots,PENDING,Limgrave (Church of Elleh),shop_merchant
7000302,100170,shop,Bandit Garb,PENDING,Limgrave (Church of Elleh),shop_merchant
7000303,100180,shop,Ancient Dragon Smithing Stone,PENDING,Limgrave (Church of Elleh),shop_merchant
7000304,100250,shop,Memory Stone,PENDING,Multiple merchants (various regions),shop_multi
7000305,100260,shop,Stonesword Key,PENDING,Multiple merchants (various regions),shop_multi
7000306,100500,shop,[Sorcery] Glintstone Pebble,PENDING,Multiple merchants (various regions),shop_multi
7000307,100510,shop,[Sorcery] Scholar's Armament,PENDING,Limgrave (Church of Elleh),shop_merchant
7000308,100520,shop,[Sorcery] Scholar's Shield,PENDING,Limgrave (Church of Elleh),shop_merchant
7000309,100530,shop,[Sorcery] Crystal Barrage,PENDING,Limgrave (Church of Elleh),shop_merchant
7000310,100540,shop,[Sorcery] Glintstone Arc,PENDING,Multiple merchants (various regions),shop_multi
7000311,100550,shop,[Sorcery] Glintstone Stars,PENDING,Multiple merchants (various regions),shop_multi
7000312,100560,shop,[Sorcery] Shard Spiral,PENDING,Limgrave (Church of Elleh),shop_merchant
7000313,100570,shop,[Sorcery] Glintstone Cometshard,PENDING,Multiple merchants (various regions),shop_multi
7000314,100580,shop,[Sorcery] Star Shower,PENDING,Multiple merchants (various regions),shop_multi
7000315,100590,shop,[Sorcery] Great Glintstone Shard,PENDING,Multiple merchants (various regions),shop_multi
7000316,100600,shop,[Sorcery] Swift Glintstone Shard,PENDING,Multiple merchants (various regions),shop_multi
7000317,100610,shop,[Sorcery] Glintblade Phalanx,PENDING,Multiple merchants (various regions),shop_multi
7000318,100620,shop,[Sorcery] Carian Slicer,PENDING,Multiple merchants (various regions),shop_multi
7000319,100750,shop,Ash of War: Impaling Thrust,PENDING,Limgrave (Church of Elleh),shop_merchant
7000320,100760,shop,Ash of War: Spinning Slash,PENDING,Limgrave (Church of Elleh),shop_merchant
7000321,100770,shop,Ash of War: Quickstep,PENDING,Limgrave (Church of Elleh),shop_merchant
7000322,100780,shop,Ash of War: Stamp (Upward Cut),PENDING,Limgrave (Church of Elleh),shop_merchant
7000323,100790,shop,Ash of War: Kick,PENDING,Limgrave (Church of Elleh),shop_merchant
7000324,100800,shop,Ash of War: War Cry,PENDING,Limgrave (Church of Elleh),shop_merchant
7000325,100810,shop,Ash of War: Endure,PENDING,Limgrave (Church of Elleh),shop_merchant
7000326,100820,shop,Ash of War: Parry,PENDING,Limgrave (Church of Elleh),shop_merchant
7000327,100830,shop,Ash of War: Storm Blade,PENDING,Limgrave (Church of Elleh),shop_merchant
7000328,100840,shop,Ash of War: Eruption,PENDING,Limgrave (Church of Elleh),shop_merchant
7000329,100850,shop,Ash of War: Assassin's Gambit,PENDING,Limgrave (Church of Elleh),shop_merchant
7000330,100860,shop,Ash of War: No Skill,PENDING,Limgrave (Church of Elleh),shop_merchant
7000331,110000,shop,Margit's Shackle,PENDING,Roundtable Hold,shop_merchant
7000332,110020,shop,Stonesword Key,PENDING,Multiple merchants (various regions),shop_multi
7000333,110030,shop,Furlcalling Finger Remedy,PENDING,Multiple merchants (various regions),shop_multi
7000334,110050,shop,Gold-Pickled Fowl Foot,PENDING,Roundtable Hold,shop_merchant
7000335,110060,synthetic,"MH/HC: Smithing Stone [8] - from main branch, go S take right fork then SE",PENDING,Miquella's Haligtree & Elphael,synthetic_areacode
7000336,110080,shop,Parrying Dagger,PENDING,Roundtable Hold,shop_merchant
7000337,110110,shop,Sacrificial Twig,PENDING,Multiple merchants (various regions),shop_multi
7000338,110120,shop,Festering Bloody Finger,PENDING,Multiple merchants (various regions),shop_multi
7000339,110130,shop,Grace Mimic,PENDING,Roundtable Hold,shop_merchant
7000340,110140,shop,Fan Daggers,PENDING,Roundtable Hold,shop_merchant
7000341,110170,shop,Festering Bloody Finger,PENDING,Multiple merchants (various regions),shop_multi
7000342,110190,shop,Estoc,PENDING,Multiple merchants (various regions),shop_multi
7000343,110220,shop,Horse Crest Wooden Shield,PENDING,Roundtable Hold,shop_merchant
7000344,110260,shop,[Incantation] Litany of Proper Death,PENDING,Roundtable Hold,shop_merchant
7000345,110270,shop,[Incantation] Order's Blade,PENDING,Roundtable Hold,shop_merchant
7000346,110750,shop,[Sorcery] Night Shard,PENDING,Roundtable Hold,shop_merchant
7000347,110760,shop,[Incantation] Night Maiden's Mist,PENDING,Roundtable Hold,shop_merchant
7000348,110770,shop,[Sorcery] Glintstone Stars,PENDING,Multiple merchants (various regions),shop_multi
7000349,110850,shop,[Incantation] Pest Threads,PENDING,Roundtable Hold,shop_merchant
7000350,120000,shop,Ash of War: Spinning Weapon,PENDING,Liurnia of the Lakes (Ranni's Rise),shop_merchant
7000351,120010,shop,Ash of War: Glintstone Pebble,PENDING,Liurnia of the Lakes (Ranni's Rise),shop_merchant
7000352,120020,shop,Ash of War: Carian Greatsword,PENDING,Liurnia of the Lakes (Ranni's Rise),shop_merchant
7000353,120270,shop,Somber Smithing Stone [3],PENDING,Multiple merchants (various regions),shop_multi
7000354,120280,shop,Somber Smithing Stone [4],PENDING,Multiple merchants (various regions),shop_multi
7000355,120290,shop,Carian Filigreed Crest,PENDING,Liurnia of the Lakes (Ranni's Rise),shop_merchant
7000356,120500,shop,[Sorcery] Glintstone Pebble,m12_05_00_00,Eternal Cities & Underground Rivers,emevd
7000357,120510,shop,[Sorcery] Glintstone Arc,PENDING,Multiple merchants (various regions),shop_multi
7000358,120520,shop,[Sorcery] Starlight,PENDING,Liurnia of the Lakes (Ranni's Rise),shop_merchant
7000359,120750,shop,[Sorcery] Carian Phalanx,PENDING,Multiple merchants (various regions),shop_multi
7000360,120760,shop,[Sorcery] Glintstone Icecrag,PENDING,Liurnia of the Lakes (Ranni's Rise),shop_merchant
7000361,120770,shop,[Sorcery] Freezing Mist,PENDING,Liurnia of the Lakes (Ranni's Rise),shop_merchant
7000362,120780,shop,[Sorcery] Carian Retaliation,PENDING,Multiple merchants (various regions),shop_multi
7000363,120790,shop,[Sorcery] Glintstone Cometshard,m60_34_50_00,Overworld m60_34_50_00,emevd
7000364,120800,shop,[Sorcery] Star Shower,m60_34_50_00,Overworld m60_34_50_00,emevd
7000365,120810,shop,[Sorcery] Great Glintstone Shard,m60_34_50_00,Overworld m60_34_50_00,emevd
7000366,120820,shop,[Sorcery] Swift Glintstone Shard,m60_34_50_00,Overworld m60_34_50_00,emevd
7000367,120830,shop,[Sorcery] Glintblade Phalanx,m60_34_50_00,Overworld m60_34_50_00,emevd
7000368,120840,shop,[Sorcery] Carian Slicer,m60_34_50_00,Overworld m60_34_50_00,emevd
7000369,130000,shop,Finger Maiden Therolina Puppet,m60_34_50_00,Overworld m60_34_50_00,emevd
7000370,130010,shop,Dolores the Sleeping Arrow Puppet,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000371,130020,shop,Jarwight Puppet,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000372,130100,shop,Dung Eater Puppet,m60_34_50_00,Overworld m60_34_50_00,emevd
7000373,130290,shop,Old Fang,m60_35_50_00,Overworld m60_35_50_00,emevd
7000374,130300,shop,Slumbering Egg,m60_35_50_00,Overworld m60_35_50_00,emevd
7000375,130310,synthetic,MA/(LER): Ghost Glovewort [2] - enemy drop middle of ruins,PENDING,Ainsel River / Lake of Rot,synthetic_areacode
7000376,130320,synthetic,MA/(LER): Ghost Glovewort [2] - enemy drop E ruins,PENDING,Ainsel River / Lake of Rot,synthetic_areacode
7000377,130340,shop,Ash of War: Carian Retaliation,m60_35_50_00,Overworld m60_35_50_00,emevd
7000378,130350,shop,Celestial Dew,m60_35_50_00,Overworld m60_35_50_00,emevd
7000379,130360,shop,Larval Tear,m60_35_50_00,Overworld m60_35_50_00,emevd
7000380,130370,shop,Budding Horn,m60_35_50_00,Overworld m60_35_50_00,emevd
7000381,130380,shop,Ripple Blade,m60_35_50_00,Overworld m60_35_50_00,emevd
7000382,130390,shop,Black Leather Shield,m60_35_50_00,Overworld m60_35_50_00,emevd
7000383,130500,shop,[Incantation] Rejection,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000384,130510,shop,[Incantation] Urgent Heal,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000385,130520,shop,[Incantation] Heal,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000386,130530,shop,[Incantation] Cure Poison,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000387,130540,shop,[Incantation] Flame Fortification,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000388,130550,shop,[Incantation] Magic Fortification,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000389,130560,shop,[Incantation] Catch Flame,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000390,130570,shop,[Incantation] Flame Sling,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000391,130580,shop,[Incantation] Great Heal,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000392,130590,shop,[Incantation] Lightning Fortification,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000393,130600,shop,[Incantation] Discus of Light,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000394,130610,shop,[Incantation] Immutable Shield,PENDING,Liurnia of the Lakes (Seluvis's Rise),shop_merchant
7000395,130620,shop,"[Incantation] O, Flame!",PENDING,Multiple merchants (various regions),shop_multi
7000396,130630,shop,"[Incantation] Surge, O Flame!",PENDING,Multiple merchants (various regions),shop_multi
7000397,130640,shop,[Incantation] Giantsflame Take Thee,PENDING,Multiple merchants (various regions),shop_multi
7000398,130650,shop,"[Incantation] Flame, Fall Upon Them",PENDING,Multiple merchants (various regions),shop_multi
7000399,130660,shop,[Incantation] Black Flame,PENDING,Multiple merchants (various regions),shop_multi
7000400,130670,shop,[Incantation] Black Flame Blade,PENDING,Multiple merchants (various regions),shop_multi
7000401,130680,shop,[Incantation] Lord's Heal,PENDING,Multiple merchants (various regions),shop_multi
7000402,130690,shop,[Incantation] Lord's Aid,PENDING,Multiple merchants (various regions),shop_multi
7000403,130700,shop,[Incantation] Assassin's Approach,PENDING,Multiple merchants (various regions),shop_multi
7000404,130710,shop,[Incantation] Darkness,PENDING,Multiple merchants (various regions),shop_multi
7000405,130720,shop,[Incantation] Radagon's Rings of Light,PENDING,Multiple merchants (various regions),shop_multi
7000406,130730,shop,[Incantation] Law of Regression,PENDING,Multiple merchants (various regions),shop_multi
7000407,130740,shop,[Incantation] Lightning Spear,PENDING,Multiple merchants (various regions),shop_multi
7000408,130750,shop,[Incantation] Honed Bolt,PENDING,Multiple merchants (various regions),shop_multi
7000409,130760,shop,[Incantation] Electrify Armament,PENDING,Multiple merchants (various regions),shop_multi
7000410,130770,shop,[Incantation] Ancient Dragons' Lightning Spear,PENDING,Multiple merchants (various regions),shop_multi
7000411,130780,shop,[Incantation] Ancient Dragons' Lightning Strike,PENDING,Multiple merchants (various regions),shop_multi
7000412,130790,synthetic,MA/(LER): Smithing Stone [8] x3 - in chest under illusory floor E ruins,PENDING,Ainsel River / Lake of Rot,synthetic_areacode
7000413,140000,shop,[Sorcery] Magic Glintblade,PENDING,Limgrave (Waypoint Ruins),shop_merchant
7000414,140010,shop,[Sorcery] Carian Greatsword,PENDING,Limgrave (Waypoint Ruins),shop_merchant
7000415,140020,shop,[Sorcery] Glintstone Cometshard,PENDING,Multiple merchants (various regions),shop_multi
7000416,140030,shop,[Sorcery] Star Shower,PENDING,Multiple merchants (various regions),shop_multi
7000417,140040,shop,[Sorcery] Great Glintstone Shard,PENDING,Multiple merchants (various regions),shop_multi
7000418,140050,shop,[Sorcery] Swift Glintstone Shard,PENDING,Multiple merchants (various regions),shop_multi
7000419,140060,shop,[Sorcery] Glintblade Phalanx,PENDING,Multiple merchants (various regions),shop_multi
7000420,140070,shop,[Sorcery] Carian Slicer,PENDING,Multiple merchants (various regions),shop_multi
7000421,140250,shop,[Incantation] Blessing's Boon,PENDING,Limgrave (Waypoint Ruins),shop_merchant
7000422,140260,shop,"[Incantation] O, Flame!",PENDING,Multiple merchants (various regions),shop_multi
7000423,140280,shop,"[Incantation] Surge, O Flame!",PENDING,Multiple merchants (various regions),shop_multi
7000424,140290,shop,[Incantation] Giantsflame Take Thee,PENDING,Multiple merchants (various regions),shop_multi
7000425,140300,shop,"[Incantation] Flame, Fall Upon Them",PENDING,Multiple merchants (various regions),shop_multi
7000426,140310,shop,[Incantation] Black Flame,PENDING,Multiple merchants (various regions),shop_multi
7000427,140320,shop,[Incantation] Black Flame Blade,PENDING,Multiple merchants (various regions),shop_multi
7000428,140330,shop,[Incantation] Lord's Heal,PENDING,Multiple merchants (various regions),shop_multi
7000429,140340,shop,[Incantation] Lord's Aid,PENDING,Multiple merchants (various regions),shop_multi
7000430,140350,shop,[Incantation] Assassin's Approach,PENDING,Multiple merchants (various regions),shop_multi
7000431,140360,shop,[Incantation] Darkness,PENDING,Multiple merchants (various regions),shop_multi
7000432,140370,shop,[Incantation] Radagon's Rings of Light,PENDING,Multiple merchants (various regions),shop_multi
7000433,140380,shop,[Incantation] Law of Regression,PENDING,Multiple merchants (various regions),shop_multi
7000434,140390,shop,[Incantation] Lightning Spear,PENDING,Multiple merchants (various regions),shop_multi
7000435,140400,shop,[Incantation] Honed Bolt,PENDING,Multiple merchants (various regions),shop_multi
7000436,140410,shop,[Incantation] Electrify Armament,PENDING,Multiple merchants (various regions),shop_multi
7000437,140420,shop,[Incantation] Ancient Dragons' Lightning Spear,PENDING,Multiple merchants (various regions),shop_multi
7000438,140430,shop,[Incantation] Ancient Dragons' Lightning Strike,PENDING,Multiple merchants (various regions),shop_multi
7000439,150050,shop,Furlcalling Finger Remedy,PENDING,Multiple merchants (various regions),shop_multi
7000440,150060,synthetic,LG/SR: Lump of Flesh x3 - lower beach to W,PENDING,Limgrave,synthetic_areacode
7000441,150080,synthetic,LG/(CE): Furlcalling Finger Remedy x5 - Kalé Shop,PENDING,Limgrave,synthetic_areacode
7000442,150090,synthetic,LG/(CE): Note: Flask of Wondrous Physick - Kalé Shop,PENDING,Limgrave,synthetic_areacode
7000443,150100,shop,Torch,PENDING,Limgrave,shop_merchant
7000444,150110,shop,Large Leather Shield,PENDING,Limgrave,shop_merchant
7000445,150120,synthetic,LG/(CE): Note: Waypoint Ruins - Kalé Shop,PENDING,Limgrave,synthetic_areacode
7000446,150130,shop,Telescope,PENDING,Limgrave,shop_merchant
7000447,150140,synthetic,LG/(CE): Nomadic Warrior's Cookbook [1] - Kalé Shop,PENDING,Limgrave,synthetic_areacode
7000448,150150,shop,Chain Coif,PENDING,Limgrave,shop_merchant
7000449,150160,shop,Chain Armor,PENDING,Limgrave,shop_merchant
7000450,150170,shop,Gauntlets,PENDING,Limgrave,shop_merchant
7000451,150180,shop,Chain Leggings,PENDING,Limgrave,shop_merchant
7000452,150210,synthetic,LG/(CE): Telescope - Kalé Shop,PENDING,Limgrave,synthetic_areacode
7000453,150220,synthetic,LG/(CE): Nomadic Warrior's Cookbook [2] - Kalé Shop,PENDING,Limgrave,synthetic_areacode
7000454,150410,shop,Pickled Turtle Neck,PENDING,Limgrave,shop_merchant
7000455,150420,shop,Short Sword,PENDING,Limgrave,shop_merchant
7000456,150430,shop,Halberd,PENDING,Limgrave,shop_merchant
7000457,150460,shop,Bandit Mask,PENDING,Limgrave,shop_merchant
7000458,150470,shop,Smithing Stone [1],PENDING,Multiple merchants (various regions),shop_multi
7000459,150480,synthetic,LG/SB: Bandit Mask - Nomadic Merchant to E,PENDING,Limgrave,synthetic_areacode
7000460,150490,synthetic,LG/SB: Pickled Turtle Neck x3 - Nomadic Merchant to E,PENDING,Limgrave,synthetic_areacode
7000461,150500,synthetic,LG/SB: Note: Flame Chariots - Nomadic Merchant to E,PENDING,Limgrave,synthetic_areacode
7000462,150520,shop,Sliver of Meat,PENDING,Multiple merchants (various regions),shop_multi
7000463,150530,shop,Beast Liver,PENDING,Limgrave,shop_merchant
7000464,150540,shop,Lump of Flesh,PENDING,Multiple merchants (various regions),shop_multi
7000465,150550,synthetic,LG/ME: St. Trina's Arrow x10 - Nomadic Merchant S of ME,PENDING,Limgrave,synthetic_areacode
7000466,150610,shop,Festering Bloody Finger,PENDING,Multiple merchants (various regions),shop_multi
7000467,150620,shop,Trina's Lily,PENDING,Multiple merchants (various regions),shop_multi
7000468,150630,shop,Hand Axe,PENDING,Multiple merchants (various regions),shop_multi
7000469,150640,shop,Riveted Wooden Shield,PENDING,Limgrave,shop_merchant
7000470,150650,shop,Blue-Gold Kite Shield,PENDING,Limgrave,shop_merchant
7000471,150670,shop,Smithing Stone [1],PENDING,Multiple merchants (various regions),shop_multi
7000472,150860,shop,Club,PENDING,Limgrave,shop_merchant
7000473,150870,shop,Broadsword,PENDING,Limgrave,shop_merchant
7000474,150880,shop,Iron Roundshield,PENDING,Limgrave,shop_merchant
7000475,150890,shop,Shortbow,PENDING,Limgrave,shop_merchant
7000476,150920,shop,Neutralizing Boluses,PENDING,Multiple merchants (various regions),shop_multi
7000477,150930,shop,Stanching Boluses,PENDING,Multiple merchants (various regions),shop_multi
7000478,150940,shop,Stimulating Boluses,PENDING,Multiple merchants (various regions),shop_multi
7000479,150950,shop,Smithing Stone [1],PENDING,Multiple merchants (various regions),shop_multi
7000480,150960,synthetic,LG/CC: Stanching Boluses x3 - Nomadic Merchant SE of CC,PENDING,Limgrave,synthetic_areacode
7000481,150970,synthetic,LG/CC: Stimulating Boluses x2 - Nomadic Merchant SE of CC,PENDING,Limgrave,synthetic_areacode
7000482,150980,synthetic,LG/CC: Note: Stonedigger Trolls - Nomadic Merchant SE of CC,PENDING,Limgrave,synthetic_areacode
7000483,160000,shop,Stonesword Key,PENDING,Multiple merchants (various regions),shop_multi
7000484,160130,shop,Red Thorn Roundshield,PENDING,Weeping Peninsula,shop_merchant
7000485,160140,shop,Round Shield,PENDING,Multiple merchants (various regions),shop_multi
7000486,160160,shop,Crimson Amber Medallion,PENDING,Multiple merchants (various regions),shop_multi
7000487,160190,shop,Bastard Sword,PENDING,Weeping Peninsula,shop_merchant
7000488,160200,shop,Light Crossbow,PENDING,Weeping Peninsula,shop_merchant
7000489,160250,synthetic,WP/WR: Golden Rune [5] - W of WR on beach,PENDING,Weeping Peninsula,synthetic_areacode
7000490,160260,synthetic,WP/(WR): Great Dragonfly Head - within ruins,PENDING,Weeping Peninsula,synthetic_areacode
7000491,160340,shop,Kite Shield,PENDING,Weeping Peninsula,shop_merchant
7000492,160350,synthetic,LL/RVV: Ash of War: Barbaric Roar - scarab to N,PENDING,Liurnia of the Lakes,synthetic_areacode
