# AUTO-GENERATED by tools/build_questline_model.py -- DO NOT EDIT.
# Typed evidence union over questline_dag.tsv + questline_cc_wiki.tsv.
# This file as a compilation is CC BY-SA 4.0; project-derived rows retain their underlying status. See release/ATTRIBUTION.md.
# EVIDENCE ONLY: nothing in the world imports this table. requires/excludes are candidate facts, not access rules.
# Nodes are typed (`flag:` / `item:`); never compare their bare ids across spaces.
# MEASURED: 2073 evidence rows (2060 game-data, 13 CC-wiki), 1845 typed edges.
source_node	target_node	relation	group_id	group_semantics	evidence_kind	evidence_origin	quest	source_label	target_label	source_region	target_region	claim	source_game_ref	id_evidence	source_page	source_page_id	source_revision	source_timestamp	source_url	license
flag:1042380850	flag:1042387410	requires	game:questline_conditions:1042387410:m60_42_38_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Limgrave :: Bone Peddler's Bell Bearing - Bell Bearing Hunter, may be sweep-granted by Bell Bearing Hunter (m60_42_38) [f1042387410]	Limgrave	Limgrave	cone root BOSS_KILL(1042380850) at m60_42_38_00.emevd.dcx.js:90005860 set by common_func.emevd.dcx.js:90005860	event_flag:1042380850	questline_dag.tsv:questline_conditions						project-derived
map:m60_42	flag:1042387410	requires	game:questline_conditions:1042387410:m60_42_38_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Limgrave :: Bone Peddler's Bell Bearing - Bell Bearing Hunter, may be sweep-granted by Bell Bearing Hunter (m60_42_38) [f1042387410]		Limgrave	cone root MAP_ACCESS(m60_42) at m60_42_38_00.emevd.dcx.js:90005860 set by m60_42_38_00.emevd.dcx.js	map:m60_42	questline_dag.tsv:questline_conditions						project-derived
flag:7602	flag:1042397500	requires	game:lot_gates:1042397500:90005774	single	game_data	lot_gates			Limgrave :: Scaled Greaves - m60_42_39 (region unconfirmed), may be sweep-granted by Bell Bearing Hunter (m60_42_38) [f1042397500]	Mt. Gelmir	Limgrave	$InitializeCommonEvent(90005774) arg0	event_flag:7602	questline_dag.tsv:lot_gates						project-derived
flag:7602	flag:1042397500	requires	game:questline_conditions:1042397500:m60_42_39_00.emevd.dcx.js:90005774:0	unknown	game_data	questline_conditions			Limgrave :: Scaled Greaves - m60_42_39 (region unconfirmed), may be sweep-granted by Bell Bearing Hunter (m60_42_38) [f1042397500]		Limgrave	cone root BOSS_KILL(7602) at m60_42_39_00.emevd.dcx.js:90005774 set by common_func.emevd.dcx.js:90005796	event_flag:7602	questline_dag.tsv:questline_conditions						project-derived
map:m60_42	flag:1042397500	requires	game:questline_conditions:1042397500:m60_42_39_00.emevd.dcx.js:90005774:0	unknown	game_data	questline_conditions			Limgrave :: Scaled Greaves - m60_42_39 (region unconfirmed), may be sweep-granted by Bell Bearing Hunter (m60_42_38) [f1042397500]		Limgrave	cone root MAP_ACCESS(m60_42) at m60_42_39_00.emevd.dcx.js:90005774 set by m60_42_39_00.emevd.dcx.js	map:m60_42	questline_dag.tsv:questline_conditions						project-derived
flag:1042392181	flag:1042397700	requires	game:lot_gates:1042397700:90005792	single	game_data	lot_gates			Limgrave :: Hammer Talisman - m60_42_39 (region unconfirmed), may be sweep-granted by Deathbird (m60_42_38) [f1042397700]		Limgrave	$InitializeCommonEvent(90005792) arg1	event_flag:1042392181	questline_dag.tsv:lot_gates						project-derived
map:m60_42	flag:1042507020	requires	game:questline_conditions:1042507020:m60_42_50_00.emevd.dcx.js:90005300:0	single	game_data	questline_conditions			Altus :: Golden Seed - from the Ulcerated Tree Spirit south of Outer Wall Phantom Tree, may be sweep-granted by Tree Sentinel (m60_41_51) [f1042507020]		Altus	cone root MAP_ACCESS(m60_42) at m60_42_50_00.emevd.dcx.js:90005300 set by m60_42_50_00.emevd.dcx.js	map:m60_42	questline_dag.tsv:questline_conditions						project-derived
map:m60_42	flag:1042517900	requires	game:questline_conditions:1042517900:m60_42_51_00.emevd.dcx.js:90005300:0	single	game_data	questline_conditions			Altus :: Gargoyle's Great Axe - around Outer Wall Phantom Tree, may be sweep-granted by Tree Sentinel (m60_41_51) [f1042517900]		Altus	cone root MAP_ACCESS(m60_42) at m60_42_51_00.emevd.dcx.js:90005300 set by m60_42_51_00.emevd.dcx.js	map:m60_42	questline_dag.tsv:questline_conditions						project-derived
map:m60_43	flag:1043347400	requires	game:questline_conditions:1043347400:m60_43_34_00.emevd.dcx.js:90005300:0	single	game_data	questline_conditions			Weeping :: Crystal Burst - around Church of Pilgrimage, may be sweep-granted by Ancient Hero of Zamor (m60_42_33) [f1043347400]		Weeping	cone root MAP_ACCESS(m60_43) at m60_43_34_00.emevd.dcx.js:90005300 set by m60_43_34_00.emevd.dcx.js	map:m60_43	questline_dag.tsv:questline_conditions						project-derived
flag:1043370800	flag:1043377400	requires	game:questline_conditions:1043377400:m60_43_37_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Limgrave :: Ash of War: Repeating Thrust - around Murkwater Cave [f1043377400]	Limgrave	Limgrave	cone root BOSS_KILL(1043370800) at m60_43_37_00.emevd.dcx.js:90005860 set by common_func.emevd.dcx.js:90005300	event_flag:1043370800	questline_dag.tsv:questline_conditions						project-derived
map:m60_43	flag:1043377400	requires	game:questline_conditions:1043377400:m60_43_37_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Limgrave :: Ash of War: Repeating Thrust - around Murkwater Cave [f1043377400]		Limgrave	cone root MAP_ACCESS(m60_43) at m60_43_37_00.emevd.dcx.js:90005860 set by m60_43_37_00.emevd.dcx.js	map:m60_43	questline_dag.tsv:questline_conditions						project-derived
map:m60_43	flag:1043527500	requires	game:questline_conditions:1043527500:m60_43_52_00.emevd.dcx.js:90005300:0	single	game_data	questline_conditions			Altus :: Viridian Amber Medallion +1 - m60_43_52 (region unconfirmed), may be sweep-granted by Deathbird (m60_44_53) [f1043527500]		Altus	cone root MAP_ACCESS(m60_43) at m60_43_52_00.emevd.dcx.js:90005300 set by m60_43_52_00.emevd.dcx.js	map:m60_43	questline_dag.tsv:questline_conditions						project-derived
flag:1042532350	flag:1043537100	requires	game:lot_gates:1043537100:90005390	single	game_data	lot_gates			Altus :: Larval Tear - m60_42_53 (region unconfirmed), may be sweep-granted by Wormface (m60_41_53) [f1043537100]		Altus	$InitializeCommonEvent(90005390) arg1	event_flag:1042532350	questline_dag.tsv:lot_gates						project-derived
flag:1042532350	flag:1043537100	requires	game:questline_conditions:1043537100:m60_42_53_00.emevd.dcx.js:90005390:0	unknown	game_data	questline_conditions			Altus :: Larval Tear - m60_42_53 (region unconfirmed), may be sweep-granted by Wormface (m60_41_53) [f1043537100]		Altus	cone root BOSS_KILL(1042532350) at m60_42_53_00.emevd.dcx.js:90005390 set by common_func.emevd.dcx.js:90005391	event_flag:1042532350	questline_dag.tsv:questline_conditions						project-derived
map:m60_42	flag:1043537100	requires	game:questline_conditions:1043537100:m60_42_53_00.emevd.dcx.js:90005390:0	unknown	game_data	questline_conditions			Altus :: Larval Tear - m60_42_53 (region unconfirmed), may be sweep-granted by Wormface (m60_41_53) [f1043537100]		Altus	cone root MAP_ACCESS(m60_42) at m60_42_53_00.emevd.dcx.js:90005390 set by m60_42_53_00.emevd.dcx.js	map:m60_42	questline_dag.tsv:questline_conditions						project-derived
flag:1043530800	flag:1043537400	requires	game:questline_conditions:1043537400:m60_43_53_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Altus :: Medicine Peddler's Bell Bearing - Bell Bearing Hunter, may be sweep-granted by Bell Bearing Hunter (m60_43_53) [f1043537400]	Altus	Altus	cone root BOSS_KILL(1043530800) at m60_43_53_00.emevd.dcx.js:90005860 set by common_func.emevd.dcx.js:90005860	event_flag:1043530800	questline_dag.tsv:questline_conditions						project-derived
map:m60_43	flag:1043537400	requires	game:questline_conditions:1043537400:m60_43_53_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Altus :: Medicine Peddler's Bell Bearing - Bell Bearing Hunter, may be sweep-granted by Bell Bearing Hunter (m60_43_53) [f1043537400]		Altus	cone root MAP_ACCESS(m60_43) at m60_43_53_00.emevd.dcx.js:90005860 set by m60_43_53_00.emevd.dcx.js	map:m60_43	questline_dag.tsv:questline_conditions						project-derived
flag:1044320800	flag:1044327400	requires	game:questline_conditions:1044327400:m60_44_32_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Weeping :: Sacrificial Axe - m60_44_32 (region unconfirmed) [f1044327400]		Weeping	cone root BOSS_KILL(1044320800) at m60_44_32_00.emevd.dcx.js:90005860 set by common_func.emevd.dcx.js:90005860	event_flag:1044320800	questline_dag.tsv:questline_conditions						project-derived
map:m60_44	flag:1044327400	requires	game:questline_conditions:1044327400:m60_44_32_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Weeping :: Sacrificial Axe - m60_44_32 (region unconfirmed) [f1044327400]		Weeping	cone root MAP_ACCESS(m60_44) at m60_44_32_00.emevd.dcx.js:90005860 set by m60_44_32_00.emevd.dcx.js	map:m60_44	questline_dag.tsv:questline_conditions						project-derived
flag:1044320850	flag:1044327410	requires	game:questline_conditions:1044327410:m60_44_32_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Weeping :: Nightrider Flail - m60_44_32 (region unconfirmed) [f1044327410]		Weeping	cone root BOSS_KILL(1044320850) at m60_44_32_00.emevd.dcx.js:90005860 set by common_func.emevd.dcx.js:90005300	event_flag:1044320850	questline_dag.tsv:questline_conditions						project-derived
map:m60_44	flag:1044327410	requires	game:questline_conditions:1044327410:m60_44_32_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Weeping :: Nightrider Flail - m60_44_32 (region unconfirmed) [f1044327410]		Weeping	cone root MAP_ACCESS(m60_44) at m60_44_32_00.emevd.dcx.js:90005860 set by m60_44_32_00.emevd.dcx.js	map:m60_44	questline_dag.tsv:questline_conditions						project-derived
flag:1035432270	flag:1044357100	requires	game:lot_gates:1044357100:90005390	single	game_data	lot_gates			Limgrave :: Larval Tear - around Agheel Lake South, may be sweep-granted by Bloodhound Knight Darriwil (m60_44_35) [f1044357100]	Liurnia	Limgrave	$InitializeCommonEvent(90005390) arg1	event_flag:1035432270	questline_dag.tsv:lot_gates						project-derived
flag:1035432270	flag:1044357100	requires	game:questline_conditions:1044357100:m60_44_35_00.emevd.dcx.js:90005390:0	unknown	game_data	questline_conditions			Limgrave :: Larval Tear - around Agheel Lake South, may be sweep-granted by Bloodhound Knight Darriwil (m60_44_35) [f1044357100]	Liurnia	Limgrave	cone root BOSS_KILL(1035432270) at m60_44_35_00.emevd.dcx.js:90005390 set by common_func.emevd.dcx.js:90005391	event_flag:1035432270	questline_dag.tsv:questline_conditions						project-derived
map:m60_44	flag:1044357100	requires	game:questline_conditions:1044357100:m60_44_35_00.emevd.dcx.js:90005390:0	unknown	game_data	questline_conditions			Limgrave :: Larval Tear - around Agheel Lake South, may be sweep-granted by Bloodhound Knight Darriwil (m60_44_35) [f1044357100]		Limgrave	cone root MAP_ACCESS(m60_44) at m60_44_35_00.emevd.dcx.js:90005390 set by m60_44_35_00.emevd.dcx.js	map:m60_44	questline_dag.tsv:questline_conditions						project-derived
flag:1044530800	flag:1044537300	requires	game:questline_conditions:1044537300:m60_44_53_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Altus :: Twinbird Kite Shield - Deathbird (region unconfirmed), may be sweep-granted by Deathbird (m60_44_53) [f1044537300]		Altus	cone root BOSS_KILL(1044530800) at m60_44_53_00.emevd.dcx.js:90005860 set by common_func.emevd.dcx.js:90005860	event_flag:1044530800	questline_dag.tsv:questline_conditions						project-derived
flag:1044530800	flag:1044537300	requires	game:questline_conditions:1044537300:m60_44_53_10.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Altus :: Twinbird Kite Shield - Deathbird (region unconfirmed), may be sweep-granted by Deathbird (m60_44_53) [f1044537300]		Altus	cone root BOSS_KILL(1044530800) at m60_44_53_10.emevd.dcx.js:90005860 set by common_func.emevd.dcx.js:90005860	event_flag:1044530800	questline_dag.tsv:questline_conditions						project-derived
map:m60_44	flag:1044537300	requires	game:questline_conditions:1044537300:m60_44_53_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Altus :: Twinbird Kite Shield - Deathbird (region unconfirmed), may be sweep-granted by Deathbird (m60_44_53) [f1044537300]		Altus	cone root MAP_ACCESS(m60_44) at m60_44_53_00.emevd.dcx.js:90005860 set by m60_44_53_00.emevd.dcx.js	map:m60_44	questline_dag.tsv:questline_conditions						project-derived
map:m60_44	flag:1044537300	requires	game:questline_conditions:1044537300:m60_44_53_10.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Altus :: Twinbird Kite Shield - Deathbird (region unconfirmed), may be sweep-granted by Deathbird (m60_44_53) [f1044537300]		Altus	cone root MAP_ACCESS(m60_44) at m60_44_53_10.emevd.dcx.js:90005860 set by m60_44_53_10.emevd.dcx.js	map:m60_44	questline_dag.tsv:questline_conditions						project-derived
map:m60_46	flag:1046367700	requires	game:questline_conditions:1046367700:m60_46_36_00.emevd.dcx.js:1046362300:	single	game_data	questline_conditions			Limgrave :: Ash of War: Bloody Slash - m60_46_36 (region unconfirmed), may be sweep-granted by Mad Pumpkin Head (m60_44_36) [f1046367700]		Limgrave	cone root MAP_ACCESS(m60_46) at m60_46_36_00.emevd.dcx.js:1046362300 set by m60_46_36_00.emevd.dcx.js	map:m60_46	questline_dag.tsv:questline_conditions						project-derived
map:m60_46	flag:1046367700	requires	game:questline_conditions:1046367700:m60_46_36_10.emevd.dcx.js:1046362300:	single	game_data	questline_conditions			Limgrave :: Ash of War: Bloody Slash - m60_46_36 (region unconfirmed), may be sweep-granted by Mad Pumpkin Head (m60_44_36) [f1046367700]		Limgrave	cone root MAP_ACCESS(m60_46) at m60_46_36_10.emevd.dcx.js:1046362300 set by m60_46_36_10.emevd.dcx.js	map:m60_46	questline_dag.tsv:questline_conditions						project-derived
flag:1046402181	flag:1046407700	requires	game:lot_gates:1046407700:90005792	single	game_data	lot_gates			Caelid :: Sacred Scorpion Charm - around Smoldering Church, may be sweep-granted by Putrid Avatar (m60_47_40) [f1046407700]	Caelid	Caelid	$InitializeCommonEvent(90005792) arg1	event_flag:1046402181	questline_dag.tsv:lot_gates						project-derived
flag:1047372350	flag:1047377100	requires	game:questline_conditions:1047377100:m60_47_37_00.emevd.dcx.js:1047372200:0	unknown	game_data	questline_conditions			Caelid :: Larval Tear - m60_47_37 (region unconfirmed), may be sweep-granted by Decaying Ekzykes (m60_48_37) [f1047377100]		Caelid	cone root BOSS_KILL(1047372350) at m60_47_37_00.emevd.dcx.js:1047372200 set by common_func.emevd.dcx.js:90005391	event_flag:1047372350	questline_dag.tsv:questline_conditions						project-derived
flag:1047372350	flag:1047377100	requires	game:questline_conditions:1047377100:m60_47_37_10.emevd.dcx.js:1047372200:0	unknown	game_data	questline_conditions			Caelid :: Larval Tear - m60_47_37 (region unconfirmed), may be sweep-granted by Decaying Ekzykes (m60_48_37) [f1047377100]		Caelid	cone root BOSS_KILL(1047372350) at m60_47_37_10.emevd.dcx.js:1047372200 set by common_func.emevd.dcx.js:90005391	event_flag:1047372350	questline_dag.tsv:questline_conditions						project-derived
map:m60_47	flag:1047377100	requires	game:questline_conditions:1047377100:m60_47_37_00.emevd.dcx.js:1047372200:0	unknown	game_data	questline_conditions			Caelid :: Larval Tear - m60_47_37 (region unconfirmed), may be sweep-granted by Decaying Ekzykes (m60_48_37) [f1047377100]		Caelid	cone root MAP_ACCESS(m60_47) at m60_47_37_00.emevd.dcx.js:1047372200 set by m60_47_37_00.emevd.dcx.js	map:m60_47	questline_dag.tsv:questline_conditions						project-derived
map:m60_47	flag:1047377100	requires	game:questline_conditions:1047377100:m60_47_37_10.emevd.dcx.js:1047372200:0	unknown	game_data	questline_conditions			Caelid :: Larval Tear - m60_47_37 (region unconfirmed), may be sweep-granted by Decaying Ekzykes (m60_48_37) [f1047377100]		Caelid	cone root MAP_ACCESS(m60_47) at m60_47_37_10.emevd.dcx.js:1047372200 set by m60_47_37_10.emevd.dcx.js	map:m60_47	questline_dag.tsv:questline_conditions						project-derived
map:m60_47	flag:1047387700	requires	game:questline_conditions:1047387700:m60_47_38_00.emevd.dcx.js:90005300:0	single	game_data	questline_conditions			Caelid :: Ash of War: Lion's Claw - m60_47_38 (region unconfirmed), may be sweep-granted by Decaying Ekzykes (m60_48_37) [f1047387700]		Caelid	cone root MAP_ACCESS(m60_47) at m60_47_38_00.emevd.dcx.js:90005300 set by m60_47_38_00.emevd.dcx.js	map:m60_47	questline_dag.tsv:questline_conditions						project-derived
map:m60_47	flag:1047387700	requires	game:questline_conditions:1047387700:m60_47_38_10.emevd.dcx.js:90005300:0	single	game_data	questline_conditions			Caelid :: Ash of War: Lion's Claw - m60_47_38 (region unconfirmed), may be sweep-granted by Decaying Ekzykes (m60_48_37) [f1047387700]		Caelid	cone root MAP_ACCESS(m60_47) at m60_47_38_10.emevd.dcx.js:90005300 set by m60_47_38_10.emevd.dcx.js	map:m60_47	questline_dag.tsv:questline_conditions						project-derived
flag:1047562181	flag:1047567700	requires	game:lot_gates:1047567700:90005792	single	game_data	lot_gates			Consecrated Snowfield :: Sanguine Noble Waistcloth - m60_47_56 (region unconfirmed), may be sweep-granted by Night's Cavalry (Glaive) (m60_48_55) [f1047567700]		Consecrated Snowfield	$InitializeCommonEvent(90005792) arg1	event_flag:1047562181	questline_dag.tsv:lot_gates						project-derived
flag:1048382181	flag:1048387500	requires	game:lot_gates:1048387500:90005792	single	game_data	lot_gates			Caelid :: Sacramental Bud - around Aeonia Swamp Shore, may be sweep-granted by Death Rite Bird (m60_49_37) [f1048387500]	Caelid	Caelid	$InitializeCommonEvent(90005792) arg1	event_flag:1048382181	questline_dag.tsv:lot_gates						project-derived
flag:1048410800	flag:1048417800	requires	game:questline_conditions:1048417800:m60_48_41_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Caelid :: Gravity Stone Peddler's Bell Bearing - Bell Bearing Hunter, may be sweep-granted by Bell Bearing Hunter (m60_48_41) [f1048417800]	Caelid	Caelid	cone root BOSS_KILL(1048410800) at m60_48_41_00.emevd.dcx.js:90005860 set by common_func.emevd.dcx.js:90005860	event_flag:1048410800	questline_dag.tsv:questline_conditions						project-derived
map:m60_48	flag:1048417800	requires	game:questline_conditions:1048417800:m60_48_41_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Caelid :: Gravity Stone Peddler's Bell Bearing - Bell Bearing Hunter, may be sweep-granted by Bell Bearing Hunter (m60_48_41) [f1048417800]		Caelid	cone root MAP_ACCESS(m60_48) at m60_48_41_00.emevd.dcx.js:90005860 set by m60_48_41_00.emevd.dcx.js	map:m60_48	questline_dag.tsv:questline_conditions						project-derived
flag:1048562181	flag:1048567800	requires	game:lot_gates:1048567800:90005792	single	game_data	lot_gates			Consecrated Snowfield :: Somber Ancient Dragon Smithing Stone - m60_48_56 (region unconfirmed), may be sweep-granted by Night's Cavalry (Glaive) (m60_48_55) [f1048567800]		Consecrated Snowfield	$InitializeCommonEvent(90005792) arg1	event_flag:1048562181	questline_dag.tsv:lot_gates						project-derived
flag:1048570800	flag:1048577700	requires	game:questline_conditions:1048577700:m60_48_57_00.emevd.dcx.js:90005860:0	unknown	game_data	questline_conditions			Consecrated Snowfield :: [Sorcery] Explosive Ghostflame - Death Rite Bird, may be sweep-granted by Death Rite Bird (m60_48_57) [f1048577700]	Consecrated Snowfield	Consecrated Snowfield	cone root BOSS_KILL(1048570800) at m60_48_57_00.emevd.dcx.js:90005860 set by common_func.emevd.dcx.js:90005860	event_flag:1048570800	questline_dag.tsv:questline_conditions						project-derived
