# AUTO-GENERATED by tools/datamine_item_grace_coords.py (run on Windows). Map-local XYZ.
kind	key	map_id	x	y	z	name
item	12027750	m12_02_00_00	1181.661	-594.095	1670.558	
item	12027760	m12_02_00_00	1154.696	-609.014	1746.184	
item	12027770	m12_02_00_00	1192.122	-631.17	1731.696	
item	12027780	m12_02_00_00	1277.23	-631.016	1737.977	
item	12027790	m12_02_00_00	1297.439	-631.328	1712.63	
item	12027800	m12_02_00_00	1304.731	-626.946	1773.497	
item	12027810	m12_02_00_00	1315.914	-626.946	1832.591	
item	12027820	m12_02_00_00	1296.65	-626.69	1836.105	
item	12027830	m12_02_00_00	1307.837	-626.74	1856.792	
item	12027850	m12_02_00_00	980.275	-621.979	1434.617	
item	12027860	m12_02_00_00	967.469	-621.043	1435.646	
item	12027870	m12_02_00_00	960.482	-622.948	1449.875	
item	12027890	m12_02_00_00	955.788	-636.472	1394.04	
item	12027900	m12_02_00_00	1062.028	-647.063	1335.786	
item	12027910	m12_02_00_00	1024.651	-649.032	1321.203	
item	12027920	m12_02_00_00	970.249	-670.975	1336.089	
item	12027930	m12_02_00_00	986.207	-671.273	1345.864	
item	12027940	m12_02_00_00	993.02	-671.302	1357.513	
item	12027950	m12_02_00_00	1244.893	-748.508	1524.893	
item	12027960	m12_02_00_00	1176.809	-747.666	1443.836	
item	12027970	m12_02_00_00	1273.07	-747.616	1513.288	
item	12027980	m12_02_00_00	1183.131	-745.195	1521.856	
item	12027990	m12_02_00_00	1289.018	-763.031	1666.127	
item	12027880	m12_02_00_00	1073.275	-647.275	1333.529	
item	12027080	m12_02_00_00	1033.153	-659.322	1432.598	
item	12027090	m12_02_00_00	839.591	-597.717	1777.943	
item	12027070	m12_02_00_00	1304.365	-803.405	1524.267	
item	400348	m12_03_00_00	-361.37	149.63	-193.47	
item	62064	m12_03_00_00	-548.56	92.188	-431.412	
item	12037010	m12_03_00_00	-813.448	113.036	-354.619	
item	12037020	m12_03_00_00	-128.078	207.774	-598.333	
item	12037030	m12_03_00_00	-168.946	158.802	-660.731	
item	12037040	m12_03_00_00	-175.465	175.926	-638.277	
item	12037050	m12_03_00_00	-258.377	136.117	-642.495	
item	12037060	m12_03_00_00	-218.835	110.438	-622.728	
item	12037070	m12_03_00_00	-356.478	71.619	-605.51	
item	12037080	m12_03_00_00	-362.804	88.185	-552.865	
item	12037090	m12_03_00_00	-457.382	103.673	-561.653	
item	12037100	m12_03_00_00	-432.374	79.476	-696.614	
item	12037110	m12_03_00_00	-498.432	86.348	-633.823	
item	12037120	m12_03_00_00	-489.087	84.606	-635.946	
item	12037130	m12_03_00_00	-495.303	84.89	-645.956	
item	12037140	m12_03_00_00	-494.663	91.57	-365.327	
item	12037150	m12_03_00_00	-539.862	91.715	-474.396	
item	12037160	m12_03_00_00	-562.265	91.57	-446.035	
item	12037170	m12_03_00_00	-602.944	102.381	-411.346	
item	12037180	m12_03_00_00	-603.313	134.53	-330.921	
item	12037190	m12_03_00_00	-639.64	107.459	-351.909	
item	12037200	m12_03_00_00	-524.932	132.128	-379.929	
item	12037210	m12_03_00_00	-472.412	156.725	-390.335	
item	12037220	m12_03_00_00	-509.819	158.948	-371.687	
item	12037230	m12_03_00_00	-823.424	75.811	-340.626	
item	12037240	m12_03_00_00	-741.195	81.926	-238.973	
item	12037250	m12_03_00_00	-716.94	75.811	-267.235	
item	12037260	m12_03_00_00	-627.045	83.368	-319.516	
item	12037270	m12_03_00_00	-667.148	83.345	-103.178	
item	12037280	m12_03_00_00	-749.041	105.295	-209.809	
item	12037290	m12_03_00_00	-809.193	91.468	-299.795	
item	12037300	m12_03_00_00	-920.047	100.273	-315.189	
item	12037310	m12_03_00_00	-191.852	250.072	-525.897	
item	12037320	m12_03_00_00	-141.58	197.379	-586.273	
item	12037330	m12_03_00_00	-446.674	103.588	-449.867	
item	12037340	m12_03_00_00	-563.519	125.388	-299.628	
item	12037350	m12_03_00_00	-560.781	108.765	-292.904	
item	12037360	m12_03_00_00	-573.006	75.739	-230.336	
item	12037370	m12_03_00_00	-703.265	94.16	-257.074	
item	12037380	m12_03_00_00	-712.338	111.136	-265.733	
item	12037390	m12_03_00_00	-822.578	83.305	-226.295	
item	12037400	m12_03_00_00	-763.217	91.579	-419.89	
item	12037410	m12_03_00_00	-763.298	92.824	-421.277	
item	12037420	m12_03_00_00	-758.262	91.613	-423.189	
item	12037430	m12_03_00_00	-769.359	91.593	-409.882	
item	12037440	m12_03_00_00	-770.029	92.041	-414.929	
item	12037450	m12_03_00_00	-786.675	91.528	-415.769	
item	12037460	m12_03_00_00	-782.457	91.53	-409.771	
item	12037470	m12_03_00_00	-776.432	91.515	-409.539	
item	12037480	m12_03_00_00	-738.404	79.962	-145.058	
item	12037490	m12_03_00_00	-661.633	102.151	-356.201	
item	12037500	m12_03_00_00	-514.36	92.034	-461.075	
item	12037510	m12_03_00_00	-508.98	92.209	-467.335	
item	12037520	m12_03_00_00	-657.045	76.595	-66.435	
item	12037530	m12_03_00_00	-635.775	83.353	-315.56	
item	12037540	m12_03_00_00	-629.894	83.368	-315.756	
item	12037550	m12_03_00_00	-298.064	92.129	-471.602	
item	9502	m12_03_00_00	-359.334	150.036	-191.532	
item	400037	m12_05_00_00	1614.66	-561.87	1237.59	
item	400919	m12_05_00_00	1570.797	-572.433	1143.958	
item	62062	m12_05_00_00	1674.298	-616.722	1318.182	
item	12057010	m12_05_00_00	1696.036	-571.437	1176.898	
item	12057020	m12_05_00_00	1919.504	-603.584	1145.125	
item	12057030	m12_05_00_00	1897.939	-612.065	1200.268	
item	12057040	m12_05_00_00	1907.909	-615.627	1213.757	
item	67910	m12_05_00_00	1880.466	-620.554	1146.393	
item	12057060	m12_05_00_00	1875.16	-621.531	1279.298	
item	12057070	m12_05_00_00	1828.379	-620.756	1292.188	
item	12057080	m12_05_00_00	1847.238	-621.729	1325.687	
item	12057090	m12_05_00_00	1857.406	-621.187	1327.042	
item	12057100	m12_05_00_00	1925.257	-621.714	1276.718	
item	12057110	m12_05_00_00	1913.907	-621.682	1336.139	
item	12057120	m12_05_00_00	1855.248	-621.758	1339.377	
item	12057130	m12_05_00_00	1825.406	-621.408	1336.417	
item	12057140	m12_05_00_00	1798.777	-619.897	1362.108	
item	12057150	m12_05_00_00	1799.979	-620.612	1377.714	
item	12057160	m12_05_00_00	1752.186	-620.417	1396.941	
item	12057170	m12_05_00_00	1735.378	-620.549	1398.734	
item	12057180	m12_05_00_00	1730.703	-620.389	1387.495	
item	12057190	m12_05_00_00	1810.612	-618.808	1437.344	
item	12057210	m12_05_00_00	1888.044	-621.24	1386.785	
item	12057290	m12_05_00_00	1827.842	-621.882	1123.888	
item	12057300	m12_05_00_00	1732.876	-620.645	1164.909	
item	12057310	m12_05_00_00	1738.327	-621.131	1129.385	
item	12057320	m12_05_00_00	1776.011	-621.905	1191.789	
item	12057330	m12_05_00_00	1700.843	-620.519	1238.496	
item	12057340	m12_05_00_00	1784.159	-621.713	1192.145	
item	12057350	m12_05_00_00	1781.883	-621.851	1220.357	
item	12057360	m12_05_00_00	1840.014	-621.228	1142.322	
item	12057370	m12_05_00_00	1706.967	-620.494	1138.519	
item	12057590	m12_05_00_00	1679.478	-601.421	1229.731	
item	12057600	m12_05_00_00	1695.878	-587.226	1157.261	
item	12057610	m12_05_00_00	1699.017	-585.572	1190.498	
item	12057620	m12_05_00_00	1661.763	-580.343	1129.243	
item	12057630	m12_05_00_00	1599.057	-576.317	1204.079	
item	12057640	m12_05_00_00	1539.819	-572.478	1158.368	
item	12057650	m12_05_00_00	1709.418	-597.037	1212.26	
item	12057670	m12_05_00_00	1681.494	-557.755	1179.493	
item	12057680	m12_05_00_00	1974.383	-590.25	1137.391	
item	12057690	m12_05_00_00	1576.389	-572.157	1183.039	
item	12057700	m12_05_00_00	1888.974	-621.447	1375.108	
item	12057900	m12_05_00_00	1672.72	-555.384	1179.451	
item	12077000	m12_07_00_00	803.411	-922.041	1143.099	
item	12077010	m12_07_00_00	870.707	-909.923	1188.737	
item	12077020	m12_07_00_00	783.386	-920.805	1192.103	
item	12077030	m12_07_00_00	784.06	-918.528	1216.363	
item	12077040	m12_07_00_00	812.681	-903.806	1222.38	
item	12077050	m12_07_00_00	827.873	-903.773	1253.436	
item	12077060	m12_07_00_00	836.127	-905.751	1247.26	
item	12077070	m12_07_00_00	851.435	-898.168	1265.507	
item	12077080	m12_07_00_00	849.87	-901.195	1264.434	
item	12077090	m12_07_00_00	864.985	-894.62	1262.086	
item	12077100	m12_07_00_00	904.087	-885.395	1294.227	
item	12077110	m12_07_00_00	842.756	-884.886	1249.853	
item	12077120	m12_07_00_00	840.909	-878.048	1228.971	
item	12077130	m12_07_00_00	806.612	-892.758	1135.689	
item	12077140	m12_07_00_00	925.997	-891.074	1328.248	
item	12077150	m12_07_00_00	930.745	-891.09	1326.832	
item	12077160	m12_07_00_00	935.122	-891.183	1302.438	
item	12077170	m12_07_00_00	942.469	-843.024	1344.346	
item	12077180	m12_07_00_00	856.149	-897.049	1223.846	
item	12077300	m12_07_00_00	621.343	-516.119	1026.403	
item	12077310	m12_07_00_00	611.713	-527.26	1023.15	
item	12077320	m12_07_00_00	655.499	-556.148	1089.552	
item	12077330	m12_07_00_00	691.464	-560.898	1134.147	
item	12077340	m12_07_00_00	676.085	-551.336	1070.014	
item	12077350	m12_07_00_00	684.822	-566.799	1095.307	
item	12077360	m12_07_00_00	685.256	-560.921	1155.065	
item	12077370	m12_07_00_00	685.9	-561.871	1178.596	
item	12077380	m12_07_00_00	693.7	-576.781	1196.622	
item	12077390	m12_07_00_00	685.745	-576.781	1177.011	
item	12077400	m12_07_00_00	756.856	-584.463	1255.518	
item	12077410	m12_07_00_00	729.312	-583.137	1224.671	
item	12077420	m12_07_00_00	812.726	-584.077	1287.792	
item	12077430	m12_07_00_00	832.218	-583.572	1206.995	
item	12077440	m12_07_00_00	841.8	-583.568	1216.609	
item	12077450	m12_07_00_00	855.654	-600.615	1234.823	
item	12077460	m12_07_00_00	904.632	-605.678	1229.176	
item	12077470	m12_07_00_00	918.41	-615.346	1187.246	
item	12077480	m12_07_00_00	795.921	-583.684	1200.62	
item	12077490	m12_07_00_00	874.981	-604.79	1204.151	
item	12077500	m12_07_00_00	663.867	-539.508	1069.444	
item	400175	m13_00_00_00	-131.74	16.048	393.74	
item	13007005	m13_00_00_00	171.646	-121.726	428.905	
item	13007015	m13_00_00_00	-17.269	-24.975	423.651	
item	13007025	m13_00_00_00	-124.772	6.001	404.522	
item	13007035	m13_00_00_00	-100.937	57.083	270.684	
item	13007850	m13_00_00_00	-116.76	48.647	211.228	
item	13007860	m13_00_00_00	-139.417	57.224	255.002	
item	13007870	m13_00_00_00	-108.319	-13.063	398.07	
item	13007880	m13_00_00_00	-135.291	30.074	318.917	
item	13007890	m13_00_00_00	-32.551	-44.839	344.077	
item	13007900	m13_00_00_00	171.646	-121.726	428.905	
item	13007910	m13_00_00_00	-65.06	-67.005	63.656	
item	13007980	m13_00_00_00	150.777	-122.194	513.225	
item	13007990	m13_00_00_00	-16.729	8.466	414.338	
item	13007000	m13_00_00_00	212.502	83.435	169.121	
item	13007010	m13_00_00_00	219.389	74	179.864	
item	13007020	m13_00_00_00	176.252	54.011	184.909	
item	13007030	m13_00_00_00	131.894	54.02	183.273	
item	13007040	m13_00_00_00	45.454	41.76	176.146	
item	13007050	m13_00_00_00	13.504	39.323	183.339	
item	13007060	m13_00_00_00	-33.507	37.561	206.391	
item	13007070	m13_00_00_00	-161.503	-50.108	289.822	
item	13007080	m13_00_00_00	-76.75	47.406	195.549	
item	13007090	m13_00_00_00	-129.434	43.286	233.12	
item	13007100	m13_00_00_00	-131.629	45.515	222.87	
item	13007110	m13_00_00_00	-162.309	47.497	254.34	
item	13007120	m13_00_00_00	-123.08	38.983	251.966	
item	13007130	m13_00_00_00	-165.498	38.009	233.353	
item	13007140	m13_00_00_00	-123.2	55.751	256.796	
item	13007150	m13_00_00_00	-86.728	34.106	294.654	
item	13007160	m13_00_00_00	-160.421	-50.256	287.05	
item	13007170	m13_00_00_00	-122.222	-57.093	177.693	
item	13007180	m13_00_00_00	-103.601	-46.849	194.428	
item	13007190	m13_00_00_00	-131.941	-30.387	145.298	
item	13007200	m13_00_00_00	-74.479	-68.276	107.398	
item	13007210	m13_00_00_00	-65.02	-66.929	63.879	
item	13007220	m13_00_00_00	-54.779	-68.108	100.675	
item	13007230	m13_00_00_00	-22.317	-73.889	111.612	
item	13007240	m13_00_00_00	38.623	-76.563	139.186	
item	13007250	m13_00_00_00	-119.495	11.752	328.716	
item	13007260	m13_00_00_00	-150.14	22.313	324.163	
item	13007270	m13_00_00_00	-140.781	5.635	356.526	
item	13007280	m13_00_00_00	-111.401	-13.737	395.247	
item	13007290	m13_00_00_00	-120.902	-8.59	411.166	
item	13007300	m13_00_00_00	-129.416	-25.542	370.009	
item	13007310	m13_00_00_00	-101.208	-28.52	409.574	
item	13007320	m13_00_00_00	-63.189	-20.006	384.787	
item	13007330	m13_00_00_00	-65.574	-19.985	435.294	
item	13007340	m13_00_00_00	-39.153	-24.985	422.568	
item	13007350	m13_00_00_00	41.301	-28	425.289	
item	13007360	m13_00_00_00	-26.562	-32.056	440.04	
item	13007370	m13_00_00_00	-40.23	-38.985	401.156	
item	13007380	m13_00_00_00	-60.996	-47.985	430.993	
item	13007390	m13_00_00_00	-62.324	-46.656	361.773	
item	13007400	m13_00_00_00	25.292	-46	364.667	
item	13007410	m13_00_00_00	-23.182	-55.985	457.066	
item	13007420	m13_00_00_00	-35.499	-56.07	484.127	
item	13007430	m13_00_00_00	-54.101	-59.033	469.174	
item	13007440	m13_00_00_00	-63.032	-58.98	469.061	
item	13007450	m13_00_00_00	-30.232	-64.01	554.094	
item	13007460	m13_00_00_00	-60.668	-63.952	517.404	
item	13007470	m13_00_00_00	-66.55	-49.997	539.849	
item	13007480	m13_00_00_00	-24.712	-42.035	480.22	
item	13007490	m13_00_00_00	15.81	-76.762	515.951	
item	13007500	m13_00_00_00	6.112	-76.031	532.861	
item	13007510	m13_00_00_00	38.332	-61.985	565.505	
item	13007520	m13_00_00_00	64.883	-82.175	636.886	
item	13007530	m13_00_00_00	-48.924	2.519	467.122	
item	13007540	m13_00_00_00	-6.01	-3.336	476.151	
item	13007550	m13_00_00_00	22.412	5.47	445.085	
item	13007560	m13_00_00_00	47.016	9.046	423.323	
item	13007570	m13_00_00_00	-8.719	8.536	414.46	
item	13007580	m13_00_00_00	4.529	6.12	466.844	
item	13007590	m13_00_00_00	-82.744	-3.637	429.526	
item	13007600	m13_00_00_00	-36.909	4.102	354.472	
item	13007610	m13_00_00_00	-13.497	4.703	346.428	
item	13007620	m13_00_00_00	-136.987	16.169	391.68	
item	13007630	m13_00_00_00	-143.124	16.215	401.568	
item	13007640	m13_00_00_00	-171.115	27.078	350.825	
item	68020	m13_00_00_00	-128.346	44.442	305.734	
item	13007660	m13_00_00_00	-139.704	41.801	321.34	
item	13007670	m13_00_00_00	107.889	-98.203	607.431	
item	13007680	m13_00_00_00	95.128	-112.938	590.137	
item	13007690	m13_00_00_00	105.337	-113.109	581.351	
item	13007700	m13_00_00_00	91.148	-73.185	610.672	
item	13007710	m13_00_00_00	138.553	-126.094	466.847	
item	13007720	m13_00_00_00	134.393	-125.911	460.159	
item	13007730	m13_00_00_00	158.393	-122.114	504.232	
item	13007740	m13_00_00_00	199.22	-192.617	537.423	
item	13007750	m13_00_00_00	97.924	-130.985	538.044	
item	13007760	m13_00_00_00	92.182	-108.038	558.422	
item	13007770	m13_00_00_00	68.797	-112.749	455.658	
item	13007780	m13_00_00_00	73.099	-114.94	412.059	
item	13007790	m13_00_00_00	59.853	-106.676	497.579	
item	13007800	m13_00_00_00	85.584	-41.782	425.663	
item	13007810	m13_00_00_00	101.4	-34.924	403.091	
item	13007820	m13_00_00_00	78.537	-66.073	603.812	
item	13007830	m13_00_00_00	-438.307	120.539	486.015	
item	13007920	m13_00_00_00	105.912	-125.147	625.307	
item	13007930	m13_00_00_00	63.574	-106.538	505.89	
item	13007940	m13_00_00_00	211.776	-182.586	519.337	
item	13007950	m13_00_00_00	144.566	-80.29	553.338	
item	400401	m14_00_00_00	92.097	154.084	-48.788	
item	14007995	m14_00_00_00	120.19	60.06	-197.323	
item	66120	m14_00_00_00	155.003	119.539	-200.639	
item	14007880	m14_00_00_00	109.14	110.493	-209.162	
item	14007890	m14_00_00_00	119.536	100.076	-234.61	
item	14007840	m14_00_00_00	34.324	73.999	-93.398	
item	14007990	m14_00_00_00	97.225	113.439	-104.845	
item	14007850	m14_00_00_00	67.182	44.118	-119.033	
item	14007860	m14_00_00_00	125.188	61.47	-194.155	
item	14007870	m14_00_00_00	32.099	-33.603	-143.08	
item	14007015	m14_00_00_00	133.173	93.335	-162.108	
item	14007000	m14_00_00_00	-46.627	48.793	-52.994	
item	14007020	m14_00_00_00	-56.897	62.008	-97.166	
item	14007030	m14_00_00_00	-48.072	62.015	-124.705	
item	14007040	m14_00_00_00	-27.729	62.022	-132.911	
item	14007070	m14_00_00_00	-10.829	57.984	-78.594	
item	14007090	m14_00_00_00	8.322	49.485	-133.429	
item	14007120	m14_00_00_00	10.216	45.421	-82.477	
item	14007150	m14_00_00_00	63.578	44.25	-57.383	
item	14007160	m14_00_00_00	68.632	40.758	-63.743	
item	14007190	m14_00_00_00	102.788	51.991	-99.929	
item	14007200	m14_00_00_00	89.05	40.963	-81.213	
item	14007220	m14_00_00_00	130.872	55.204	-90.88	
item	14007250	m14_00_00_00	110.405	47.472	-125.884	
item	14007280	m14_00_00_00	56.011	12.572	-106.168	
item	14007290	m14_00_00_00	50.565	12.864	-103.265	
item	14007300	m14_00_00_00	79.577	-45.767	-152.26	
item	14007320	m14_00_00_00	113.591	-45.249	-154.513	
item	14007330	m14_00_00_00	104.919	91.042	-182.528	
item	14007350	m14_00_00_00	107.033	98.289	-165.567	
item	14007360	m14_00_00_00	160.91	94.871	-201.668	
item	14007370	m14_00_00_00	169.815	94.869	-206.696	
item	14007380	m14_00_00_00	114.731	110.793	-208.889	
item	14007390	m14_00_00_00	59.749	106.208	-235.877	
item	14007410	m14_00_00_00	154.759	119.563	-191.217	
item	14007420	m14_00_00_00	140.959	115.951	-144.015	
item	14007430	m14_00_00_00	133.341	112.613	-104.319	
item	14007440	m14_00_00_00	99.119	114.112	-77.584	
item	14007450	m14_00_00_00	76.817	114.353	-75.507	
item	14007460	m14_00_00_00	144.623	125.582	-233.376	
item	14007470	m14_00_00_00	120.906	127.564	-194.364	
item	14007480	m14_00_00_00	174.547	106.605	-143.776	
item	14007490	m14_00_00_00	113.924	123.022	-181.751	
item	65680	m14_00_00_00	119.991	119.743	-139.593	
item	14007510	m14_00_00_00	79.072	124.73	-148.532	
item	14007520	m14_00_00_00	178.876	114.28	-111.148	
item	14007530	m14_00_00_00	126.232	127.254	-78.965	
item	14007540	m14_00_00_00	183.192	120.854	-94.033	
item	14007560	m14_00_00_00	156.132	134.242	-50.237	
item	14007600	m14_00_00_00	39.716	120.799	-210.822	
item	14007620	m14_00_00_00	15.677	132.172	-201.635	
item	14007630	m14_00_00_00	-6.83	95.436	-158.359	
item	14007660	m14_00_00_00	-16.843	132.265	-192.648	
item	14007670	m14_00_00_00	-24.273	132.917	-177.202	
item	14007710	m14_00_00_00	-64.927	104.874	-150.99	
item	14007720	m14_00_00_00	4.46	95.032	-139.718	
item	14007740	m14_00_00_00	-56.132	86.986	-106.254	
item	14007750	m14_00_00_00	-28.543	90.534	-111.226	
item	14007760	m14_00_00_00	-31.643	75.252	-148.647	
item	14007770	m14_00_00_00	-39.342	74.058	-92.482	
item	66410	m14_00_00_00	94.369	99.508	-239.74	
item	14007910	m14_00_00_00	148.295	138.448	-54.566	
item	14007920	m14_00_00_00	59.581	284.711	-84.434	
item	14007930	m14_00_00_00	-28.815	83.025	-113.596	
item	14007940	m14_00_00_00	143.626	125.547	-212.859	
item	67420	m14_00_00_00	158.028	94.866	-209.49	
item	114	m14_00_00_00	38.428	154.063	-11.323	
item	14007970	m14_00_00_00	-3.991	145.256	-196.638	
item	400323	m15_00_00_00	78.86	247	426.314	
item	400321	m15_00_00_00	4.193	180.307	440.614	
item	15007000	m15_00_00_00	-2.057	628.505	17.062	
item	15007010	m15_00_00_00	-4.094	619.519	23.4	
item	15007020	m15_00_00_00	55.118	608.258	56.058	
item	15007030	m15_00_00_00	96.264	587.416	58.73	
item	15007040	m15_00_00_00	112.953	596.357	69.609	
item	15007050	m15_00_00_00	132.204	592.689	74.225	
item	15007060	m15_00_00_00	90.795	592.88	96.892	
item	15007070	m15_00_00_00	82.328	593.139	43.039	
item	15007080	m15_00_00_00	67.549	607.675	-5.87	
item	15007090	m15_00_00_00	63.164	599.372	31.164	
item	15007100	m15_00_00_00	33.561	615.133	7.894	
item	15007110	m15_00_00_00	40.169	598.071	49.426	
item	15007120	m15_00_00_00	77.583	561.709	138.659	
item	15007130	m15_00_00_00	89.334	547.318	173.459	
item	15007140	m15_00_00_00	95.204	538.121	194.507	
item	15007150	m15_00_00_00	124.084	535.901	208.317	
item	15007160	m15_00_00_00	63.643	537.615	201.872	
item	15007170	m15_00_00_00	147.573	573.711	270.668	
item	15007180	m15_00_00_00	64.966	537.615	204.686	
item	15007190	m15_00_00_00	63.973	537.615	204.492	
item	15007200	m15_00_00_00	33.144	495.364	262.616	
item	15007210	m15_00_00_00	36.297	509.506	278.227	
item	15007220	m15_00_00_00	51.246	509.705	246.272	
item	15007230	m15_00_00_00	29.875	490.457	306.895	
item	15007240	m15_00_00_00	32.521	485.234	298.552	
item	15007250	m15_00_00_00	41.483	484.781	318.151	
item	15007260	m15_00_00_00	41.256	479.428	335.482	
item	15007270	m15_00_00_00	22.436	479.851	360.205	
item	15007280	m15_00_00_00	11.96	479.512	329.661	
item	15007290	m15_00_00_00	-9.364	475.836	294.051	
item	15007300	m15_00_00_00	22.991	466.956	299.844	
item	15007310	m15_00_00_00	-2.155	472.655	268.292	
item	15007320	m15_00_00_00	-10.695	464.787	276.118	
item	15007330	m15_00_00_00	19.054	464.136	256.036	
item	15007340	m15_00_00_00	18.641	455.87	251.892	
item	15007350	m15_00_00_00	-5.216	455.847	268.722	
item	15007360	m15_00_00_00	40.848	456.892	231.474	
item	15007370	m15_00_00_00	40.112	448.517	238.934	
item	15007380	m15_00_00_00	105.897	437.858	194.648	
item	15007390	m15_00_00_00	76.265	443.499	185.943	
item	15007400	m15_00_00_00	119.511	437.66	191.058	
item	15007410	m15_00_00_00	119.236	437.71	192.29	
item	15007420	m15_00_00_00	119.661	437.71	193.479	
item	15007430	m15_00_00_00	118.59	437.71	191.85	
item	15007440	m15_00_00_00	116.827	437.71	189.487	
item	15007460	m15_00_00_00	157.167	373.316	360.095	
item	15007470	m15_00_00_00	146.955	373.537	375.793	
item	15007480	m15_00_00_00	148.234	373.542	376.431	
item	15007490	m15_00_00_00	98.597	201	546.907	
item	15007500	m15_00_00_00	115.153	246.935	404.071	
item	15007510	m15_00_00_00	88.066	243.527	483.919	
item	15007520	m15_00_00_00	90.532	247.286	521.035	
item	15007530	m15_00_00_00	119.913	250.595	500.576	
item	15007540	m15_00_00_00	97.156	234.879	528.182	
item	15007550	m15_00_00_00	104.876	227.015	482.946	
item	15007560	m15_00_00_00	92.612	227.052	441.81	
item	15007570	m15_00_00_00	99.324	219.006	538.187	
item	15007580	m15_00_00_00	71.06	225.853	535.255	
item	15007590	m15_00_00_00	60.151	234.596	563.372	
